cell,latitude,longitude,median.pi.avg,median.pi.sd,median.pi.skew,mean.pi.avg,mean.pi.sd,mean.pi.skew,sd.pi.avg,sd.pi.sd,hill.zero.avg,hill.zero.sd,hill.one.avg,hill.one.sd,hill.two.avg,hill.two.sd,shannon.avg,shannon.sd
730,4788545.52199889,-7305362.22291638,0.004051696665945615,0.0017799147585818393,1.0973889368072829,0.005789015044108621,0.002113697983515903,0.8923911178985368,0.005897561240816938,0.003017635974483571,10,0,6.624636746151095,1.110500884332506,5.421080722307573,1.2803628845525243,1.8755519763507833,0.17899334433547967
731,4841642.37401341,-7035528.69156672,0.0025104578890215172,0.0013024517190459537,0.7909687947343593,0.0034238012160846486,0.0011082338295030972,0.4975463925333493,0.0032921689761010505,0.0012316378944293583,10,0,6.599255633996851,1.0564805842089136,5.505718685789965,1.1784341338169328,1.87305046732532,0.17089577164699596
732,4856260.28859403,-6817353.9146634,0.0027664016772677956,0.001198527715955855,0.1313301890231379,0.0033641960853672197,0.001020277671089805,0.37894507301426195,0.003100612897555209,0.0010661554887053605,10,0,6.4788980325873435,1.1740220540582216,5.66487073861767,1.2238039243425867,1.850883898064352,0.19257650815755661
752,4872741.68712408,-725287.368645989,0.0023928451166294416,8.944646777800309e-4,0.8327198494987368,0.0031727196257215766,0.0010165678936078265,0.6877844478017326,0.0029142212622536748,0.0014712392287932743,10,0,7.095007360365225,1.1723843054058238,5.9655579044431,1.435982619366938,1.944762768788806,0.17469052631408089
753,4940393.39007456,-511859.716731006,0.0032513604314359135,0.0013115799168380582,1.1264842831222053,0.004450674865035074,0.0014535922273446623,0.5803795814450199,0.0042429536121671545,0.0015698303957556881,10,0,6.697036487548666,1.0380675944171103,5.571120635888551,1.14790179656088,1.8889320388640949,0.16268694729965866
754,4849513.31369582,1929.72560501793,0.0026486486514063516,0.0011249299124647212,0.5719155408607456,0.003507075210024838,0.0011661840614263451,0.5226565755139488,0.0033373811827225306,0.0013461659227712267,10,0,6.708793913155563,1.1001527911953255,5.6075077975675205,1.2438379524976027,1.8888988734838976,0.1747622211520647
755,4884304.536966,224571.817283962,0.0016523725856526436,0.0010790656178176958,1.042915991091387,0.002709799196746255,0.001074380139418531,0.5602787034493015,0.0030879073200043706,0.001185124732742483,10,0,5.623998847724311,1.1426253948176133,4.631901303171085,1.1586823338004129,1.705462260009475,0.21128821812609522
756,4703152.25141999,407172.102658783,8.602799258350266e-4,2.3930513868036863e-4,-0.15498134404662844,8.521321109702127e-4,1.9818732718058227e-4,0.003854569768476493,5.885395319732019e-4,1.0811390034594867e-4,10,0,7.118648669576253,1.335203815848509,6.798473771125307,1.271440912763094,1.9427734824141907,0.20819779289962972
757,4944220.39777714,888362.69034924,0.0015189121396635512,8.426735101549139e-4,0.7668788568333021,0.002219121679162065,7.989154185883224e-4,0.5337273290324934,0.0023737166205148636,8.629856312339682e-4,10,0,5.8772072967889395,1.134432620732269,4.951240871238259,1.1613435788870452,1.7508537733862566,0.20684069276085082
758,4941435.63796597,1076690.40131975,0.0015134225462658103,8.025900163006319e-4,1.1270928950681178,0.0022977415261696377,8.922869303923654e-4,0.7738256311285411,0.0025408722028699613,0.0011282842979565989,10,0,5.908841646612938,1.1699567215139661,4.889237450709802,1.2143730182032237,1.7550974783316309,0.21267742418617752
759,4760917.40672113,1373771.65821226,0.001784921950787961,0.0010272984281525148,0.7514677355693464,0.002941384736171185,0.0016650500835339375,1.926432365782814,0.003835397170396293,0.0036447793474633588,10,0,5.501885364546531,1.4309599799303008,4.645677873659191,1.457075529434153,1.665805216954607,0.29423746555604324
760,4700201.82534229,1560183.151657,0.0011192663736389445,0.0010190616638642439,2.468093211607214,0.0021119628111994143,8.40343493672716e-4,0.27540105785440105,0.0025700947224082753,6.935256889990651e-4,10,0,4.950115502726254,1.1172304049109776,4.1508534357125475,1.1061378412840313,1.5715532645441848,0.24358855960028947
761,4804204.75917334,1971340.13769014,0.0026880374370396023,0.0011293059529583838,0.2240143659829188,0.003070559556069167,8.28867772298591e-4,0.3160494047210491,0.0024931153070901738,7.791554505416225e-4,10,0,7.103344110849609,1.023557321586225,6.231300890841902,1.1286352161383166,1.949442354146877,0.15239816707550216
762,4692229.31903136,2192361.25986087,0.002961885416714565,0.0012870390632336527,0.5429364614651349,0.0036563149738440956,0.001062446746169085,0.2696111552164871,0.003315136043302111,8.787699348309485e-4,10,0,6.46082374276456,1.1616844543151967,5.675950476113386,1.136206024049535,1.847632919173238,0.19854863374165152
763,4894385.32289397,2542413.48461112,6.78526069096587e-4,8.572206008795768e-4,2.5790022858704753,0.0017492466461208592,8.484859465191156e-4,0.38513232177280343,0.0024698481231402343,8.855767314059112e-4,10,0,4.009872630871079,1.1736377937835594,3.4290729067298957,1.0921688013213984,1.3413956484369969,0.3194472184040905
765,4749013.45654782,3152013.80323629,0.00102199627633964,9.050274131418705e-4,1.3716738109104656,0.0017188920818571646,6.44160075578024e-4,0.2682845268470061,0.0020189460131518184,5.390874083702589e-4,10,0,5.018167010097317,1.2002968123796913,4.32334742148367,1.1415721540598938,1.5820282693869738,0.25668701624450174
767,4735326.9724439,3707388.83236045,9.950788826168768e-5,2.09029983474665e-4,1.980239617241601,2.4106238239976848e-4,1.0767367835895371e-4,0.15896573128282698,3.34842356452402e-4,6.54779953272441e-5,10,0,NA,NA,NaN,NaN,NA,NA
768,4758616.33776199,4049828.2895989,9.958684400160913e-4,8.972002967643774e-4,1.83363440536479,0.002100295488794219,9.424993728775228e-4,0.512324620477631,0.0027577634581529066,0.0010143138281360627,10,0,4.653141301691357,1.2034248838728763,3.8577625050543967,1.1124916676797951,1.5017848281962511,0.27418984578396033
769,4940753.45971687,4402369.86037963,0.0017630215280272235,0.0013648751736191566,1.7098595691992349,0.0034336480748290567,0.001511190918109658,0.7941026176445504,0.0044159795011107,0.001995272675640113,10,0,5.119858876966512,1.1814706941923838,4.1250559682315115,1.1819404728038774,1.604504456096725,0.24558594459676814
770,4789302.68476819,4664716.05638182,0.0019715822984865366,0.0010907661566772033,0.7353274310805938,0.002230212065500435,5.85911853855451e-4,0.12280773201457966,0.0018627208800966123,3.0481889442579823e-4,10,0,6.705052407360451,1.1175992397995156,5.976479051700085,1.1211890323634444,1.8876216375580062,0.17972377574947343
777,4913422.18525477,6787809.81565057,0.005422477044739785,0.0019941335520032664,-0.04650093058884903,0.005476807766761823,0.001086038542082482,-6.645412154070749e-4,0.0035669905905228384,5.020384376294485e-4,10,0,7.895679648156907,0.73068185251176,7.090930076262773,0.9602796348621783,2.0619399006228325,0.09421528124710696
778,4891205.19657853,7149633.36659143,7.796015456297301e-4,0.0011115810093339498,1.83663428823094,0.0021417241703491174,0.0010170542806485763,0.4972133597011397,0.003092988138121213,0.0010323600514624224,10,0,NA,NA,NaN,NaN,NA,NA
779,4884801.79384924,7373192.07793276,0.0015042191464921953,0.0014648958435708895,1.7824447932126828,0.002531570573883819,9.922390565485259e-4,0.43432552540199765,0.0029467394274834465,7.092598669241653e-4,10,0,4.972092586720123,1.228006230502757,4.310765144042677,1.2052172213052479,1.5707519353686126,0.26586795649906597
791,4809480.63728297,11126508.3796926,0.0020984853251730076,0.0010816264257132514,0.7601273194593158,0.0025639926004278617,7.021355776459555e-4,0.20281812172342104,0.0021792350031593142,4.1909870586953065e-4,10,0,6.822681495397825,1.004349179030504,5.920223348601371,1.069552133329835,1.9086673871568989,0.15561870058192337
792,4864295.33646747,11409213.1808278,0.001737749156021172,6.311764531924603e-4,0.8029234688605404,0.0022350489399452335,7.290900286396127e-4,0.7119697332621305,0.00204522360619818,8.984666040660907e-4,10,0,6.935176079417273,1.0964021279181457,5.853687399923238,1.2796544825914555,1.9232637942854345,0.16676447865944802
831,4453909.57406267,-11691821.4956826,0.0025195815733700675,0.001194274015456934,0.8572415064709741,0.003719375621958916,0.0015427855197953002,1.2179181754853323,0.00407469245378114,0.002954131735479307,10,0,6.4272931882748185,1.300920613743547,5.3274371235940094,1.4467389282667102,1.8368811374006024,0.22726006062618445
832,4562718.42466553,-11560117.7231402,0.002832302239792402,0.001434886156246559,0.760568916004165,0.0036945377860870083,0.001113814776364532,0.4504953229421466,0.0035315073681841565,9.515830917313319e-4,10,0,6.303648510352397,1.1087050934303817,5.419035252571784,1.1250094496413394,1.8243570363480663,0.18805980297098773
834,4615881.45257872,-10782631.2768784,0.005449366194394318,0.002241363772820926,-0.13750138022264788,0.00570417537366454,0.0014394103982444733,0.12187170937997348,0.0044703884654107556,7.164398373425147e-4,10,0,6.968308819645159,1.0659079383881604,6.267154720815929,1.133930532186981,1.9289253686771648,0.1609467698242999
835,4639934.89882319,-10756869.4400514,0.006318916463723403,0.002215764451986047,0.3414984145293991,0.006570831301463755,0.0012740030254667631,0.07726066897666493,0.00403161384690068,6.327678876078339e-4,10,0,8.17374312383857,0.667288248415455,7.347780454631417,0.8395628113339922,2.097492635335702,0.083647108931175
836,4616409.11530804,-10222721.3925825,0.0017871683085811099,0.0011888351077734643,2.101574387670565,0.003449930275222916,0.0014959452027647345,0.6019556398633662,0.004327504364604903,0.0017862472311470892,10,0,5.2964095614535,1.1309416438158657,4.233829167478786,1.1216345692407719,1.6423263115400688,0.22873413162202827
837,4578948.49395828,-10115718.1077842,0.0014652779733900225,8.925018479899971e-4,0.9846403323636939,0.002227399070842089,7.984586554282001e-4,0.314337282289004,0.0024664308257815156,8.012114011406172e-4,10,0,5.583182493527638,1.105902477963553,4.709804110921841,1.0880043715947858,1.698442543687677,0.21243489844562657
838,4641720.73758099,-9812365.24267542,0.002890806763988522,7.610372813975448e-4,2.013747000122722,0.003392601477767015,3.864542741322633e-4,0.18648543762750708,0.0012415439151384296,2.1167243806896003e-4,10,0,9.444347190601883,0.10683063916803426,8.919551770647026,0.1833756999613421,2.24535360934731,0.011160303420375902
839,4618569.13894334,-9320188.7271156,0.0031118242008998727,0.0013728857818042259,0.3543168881287983,0.003374772964870657,8.346824423381254e-4,0.17406642004443804,0.0026432801708761887,4.248742855315644e-4,10,0,6.9201429703032025,1.1413621581209397,6.27145530055899,1.1464015811288566,1.9197229396283553,0.1760351382532212
840,4612067.18384497,-9185667.5551898,0.004210079373663455,0.0016848503576190725,0.7830134108832586,0.004913427586596263,0.0011606817355224322,0.1662200477546604,0.0036541339702578445,7.036239087081024e-4,10,0,7.503651823969754,0.8729434202217189,6.572605600608099,0.942913727239178,2.008188155660183,0.12222695693106364
841,4591347.10301665,-8890052.8897571,0.00480658267906843,0.0025974173825901044,0.979247833706964,0.005822766127156524,0.0016330021398639407,0.1474241325243841,0.005041861126247738,8.988234235487648e-4,10,0,6.626618362352533,1.0797692809231096,5.810662462100278,1.0996105887169583,1.8768983419733354,0.17215063428665445
842,4530553.36058441,-8508642.62392531,0.0025854499142360476,0.0013415023174396356,0.7729862847207193,0.0037968524738400834,0.001376890791570646,0.4108255960045291,0.004073839225777589,0.0015092045181990333,10,0,5.940843291360028,1.1379930573008075,4.946392970469421,1.164271217870966,1.7623460542496752,0.20169711663898504
843,4519867.88469407,-8156950.13241079,0.0029930386118885086,0.0017672076496039035,0.6520391740709801,0.004611014791641208,0.0018439477161104607,0.6777731952498567,0.005356704311242671,0.002407886667954455,10,0,5.53768148469363,1.2170366021640378,4.652120346249766,1.23212309468619,1.6850124982569465,0.237907543714949
844,4543335.6175782,-7876657.48828194,0.006722546440977722,0.0033778246186000217,1.141849259791255,0.00934334276284133,0.0031298450403423822,0.38527041722624983,0.009495346859447081,0.0030717247936466728,10,0,6.246265781631868,1.03809898655953,5.185076608583511,1.1026062299570318,1.8172630149193107,0.17523185895563032
845,4638039.43097798,-7559034.30232401,0.0035295746147437513,0.0017470581399234419,0.9313359437211961,0.005118104483382645,0.0018627828784123738,0.6779903828287382,0.005348600820724547,0.0023881129720570637,10,0,6.229654085830376,1.1046902662212348,5.16181894168014,1.1879754357398562,1.8126108963518877,0.18651627838308676
846,4560110.24259186,-7382551.2471171,0.0037707548994396546,0.0017382752194401165,0.9413186455982573,0.005699443656318447,0.002235290373853946,0.8289181834101426,0.006164548103330894,0.003307827724286895,10,0,6.336526484874635,1.1862992995963901,5.158170224994495,1.3292548496010392,1.8275565051320732,0.19818965389591747
868,4632985.67322917,-781538.870032262,0.0025171934998393557,0.0012630397696554148,0.7689697958457558,0.003301491446843895,0.0010710449742338736,0.6174011857202047,0.003138554514404843,0.0010726577599869398,10,0,6.614434520459525,1.015156333072353,5.536317502907829,1.1396957310868305,1.8768601211804494,0.16002678282691832
869,4417599.78493589,-329500.647056812,0.0021527257626507003,0.0010506633934563388,1.1236464301424012,0.003078265259208692,9.937882352050297e-4,0.44284912677489696,0.0030903570356739163,0.0010438817452357576,10,0,6.312131246346065,1.083580953578354,5.268986947721151,1.143164262817623,1.8266803897041262,0.1817456245065523
870,4503709.96601367,-246040.014639786,0.0018507447220704248,0.0011424288643311267,1.3892195313589033,0.002676736755083259,8.919755432701793e-4,0.1575195550169077,0.002726005965594697,6.161493237236957e-4,10,0,5.873363131174559,1.1349566923209924,5.017205254588404,1.1084765705073831,1.749756632847031,0.21038588168148614
871,4664697.66033793,250092.438410324,0.0014190829817341236,6.753216453029445e-4,1.4306638705345436,0.0018045090991254868,4.348739964808446e-4,0.2548157325126486,0.0013314162518176834,2.758377441125348e-4,10,0,7.874789578768874,0.5078256993826515,6.65541017352075,0.7517470535697767,2.061607630398377,0.06408692527404414
873,4623046.36560779,857184.113748965,8.344278415330244e-4,2.3370128249204037e-4,2.0744619665911874,0.0010963866255545623,2.3381614383295393e-4,0.382615918646817,7.376912181736293e-4,2.441132064678336e-4,10,0,8.38115883392925,0.5771456840190424,7.17935032229513,0.9123057917119637,2.123627611923895,0.0686639020777264
874,4508763.04395939,1189675.83549355,0.0053571150142694745,0.0022168602871593893,1.9144582644489958,0.00612103482679413,0.0016448018493856855,0.18527067666580146,0.005060449135598102,0.001004895514411015,10,0,6.720782233810894,1.1904953146964965,6.062510658448059,1.088697859394605,1.8878174528411784,0.19255311580257808
875,4562116.61878348,1385542.98440287,0.0014036677658813782,7.097389748505325e-4,0.6427013007881792,0.002050023375627994,7.47465502002911e-4,0.552778619050162,0.0022194254049908877,9.293578363722824e-4,10,0,5.935540534007625,1.199980138383071,4.965411762136518,1.241284500060309,1.7592085830556619,0.21315783472767413
876,4580349.39816904,1545034.80565761,0.0013644907406258637,5.603165588040968e-4,1.226535060386514,0.0019437093761735123,6.953746501119574e-4,0.6618885818647275,0.0020041001386481715,9.611971437084711e-4,10,0,6.366798534746872,1.1797712425467197,5.332034397030002,1.2941045902232802,1.8326969600538994,0.19631736221052662
877,4579819.08760883,2127744.39797685,0.002558045119492687,0.00229557779600311,2.183018088316547,0.004801622695581536,0.0019287183515019066,0.3475047991573862,0.005835730539111042,0.0016924934667160235,10,0,5.098298108322598,1.0863367694313317,4.175575897997936,1.089750218255661,1.6046012698910552,0.22603637045664615
878,4511116.62130165,2133958.114425,0.0019607409834760765,8.48506405057153e-4,0.7555740488055481,0.002753348729298652,0.0011015472828108054,0.8795446944453272,0.0030011679094898895,0.001827731596957365,10,0,6.306143297819262,1.3720160853203638,5.289891955324215,1.5616070924750574,1.8161421201240282,0.23057379747102683
879,4614587.02038396,2545597.5318594,0.002194837566140941,6.781458277050126e-4,0.6208422446811129,0.0021900217452267765,4.009331008481773e-4,-0.11423754167793342,0.0012188552359898974,2.2508263828146887e-4,10,0,8.072749628337665,1.0441369329677022,7.657333973353974,1.0080193649865634,2.079435109043542,0.13773692907351168
880,4538909.60984646,3024844.88586561,9.783944605940473e-4,0.0010668442601399618,1.9394739874164597,0.0015760696801052723,5.647231773852961e-4,0.21721638974011354,0.0017937585865128495,3.114623031382349e-4,10,0,5.009318102690365,1.187776197741045,4.393209712093071,1.2199594742323268,1.5802712234331708,0.25933370929292693
882,4493492.43086536,3386186.00540521,0.003696609892345006,0.001346914967412851,0.8769416576252281,0.004423998873006294,0.0011273018305635587,0.22360158628298618,0.0035686394306471145,8.358977103628894e-4,10,0,7.169772119489216,0.9797381196010095,6.24528292584383,0.991191885528251,1.9597630517474778,0.1457201239241173
883,4656684.10774945,3849127.17804902,0.004291029420179244,0.0029921567978696086,0.5616319363698014,0.00519772245494512,0.0015570477130430922,0.011303234760909931,0.004923615651332471,7.220743791753967e-4,10,0,5.9504932621860425,1.1720311396412255,5.3206298803942955,1.2304278411703338,1.7622592366284509,0.2120053273649172
884,4516437.23271854,4167049.47147572,0.0016732402289002994,7.832662673198497e-4,2.2682144369334303,0.002145608921363725,6.131177905264039e-4,0.12184298149011583,0.0019607848219498256,4.096009560462728e-4,10,0,6.391926150568774,1.1383597288742129,5.600264661275263,1.0549677902368626,1.8377581253555346,0.19096256389542707
885,4603126.06719036,4472139.08962905,0.004593141917891891,0.0015067473297345649,0.1653685299097413,0.00596743546969642,0.0019113107282849942,0.44765331663295194,0.005701205808880656,0.002129671804875585,10,0,6.711947872535534,1.1086607325495208,5.613024738215563,1.2625365989467363,1.8895129555334649,0.172638977336667
886,4543033.92829183,4613684.46275712,0.00138613613571398,8.367909424009445e-4,3.6647758046828653,0.002393292008135908,7.941972332624896e-4,0.4247310688570704,0.002366348123736696,7.727304932768683e-4,10,0,6.960550105799728,0.8925524695843604,5.4288313175922465,1.2228735842435055,1.9327988283240476,0.1194284768328858
888,4443931.04026326,5397346.0309549,0.003836811550151982,0.0029774142632141855,1.509047476541258,0.0050448122048164755,0.0016093601983060376,0.18966147492714208,0.00508607702698972,7.88670028013063e-4,10,0,5.624439014604382,1.2648817201864382,5.010435737108818,1.2046406072610885,1.698771333288743,0.24724119323975594
889,4549738.58388023,5477207.72511857,0.0066205525606469005,0.0019236034395535523,0.06150892830456918,0.006649065180102916,7.146727019421111e-4,-0.06616581849696315,0.0022134849346016985,2.1179846167309919e-4,10,0,9.497081616776464,0.08841557026228052,9.069461324900336,0.18394348226030677,2.250941751849681,0.009230563470087778
892,4430470.30420671,6603231.5615306,8.905301903215508e-4,3.6496620292576613e-4,9.298085338886775,0.002201150882944416,0.0011469665306775819,0.5644957097547594,0.0032253511064413657,0.0016670378067067514,10,0,5.183961638719694,1.6759211936933436,4.094924547613221,2.0653699085929866,1.600266312083556,0.29165542984330245
893,4577247.0332022,6800835.46348444,0.0028916413373860196,0.0018773202700090351,2.0702154471718073,0.004576200607902739,0.0015329296216134239,0.3869081861520257,0.004768959706071472,0.001235221740752452,10,0,6.0979229937091555,1.0093808080979687,4.991308095878952,1.0512794036563107,1.7932824973799226,0.1750800617097735
894,4529646.69713399,7136800.69131806,0.0015975292265427937,0.0018019812960093748,4.830639477244891,0.004268712566305165,0.0021978583998755004,0.5549210380971242,0.006485776363638777,0.0025378934063496027,10,0,4.008159554948502,1.1762370473880268,3.260633667760576,1.1679646209815364,1.3430235899219496,0.308776568287711
906,4486696.72755684,10759281.5970577,0.0011151983846762602,8.564785776086908e-4,2.350075904201396,0.0016190383171890584,5.128817962958765e-4,0.26716371079125123,0.0015603254737401376,3.2057934756639714e-4,10,0,6.400470619763201,0.9820120149530442,5.323441608646637,1.0807584142762159,1.8440339607338223,0.15981912308359045
907,4510783.32675599,11024522.3814674,0.0031084776587271407,0.0013595961811517258,2.1500436092183737,0.004192232413112807,0.0011394338305282805,0.2739627219703064,0.003720609925924219,8.705531647706142e-4,10,0,6.782935681618504,1.011740196546445,5.793682570147001,1.0049294214554907,1.9024762325079898,0.15806454921024876
911,4492581.28849995,12224811.7077886,0.0015916244511989198,0.0021499070199963977,1.1085393811829376,0.0031577372509287334,0.0012573359535868619,0.15939149552142803,0.004001498106190144,8.124247991876171e-4,10,0,NA,NA,NaN,NaN,NA,NA
947,4393333.91896307,-11735433.294356,0.0016774236749773185,7.728866848988198e-4,1.1843783009315156,0.0024472198871096644,9.632271689604044e-4,1.0869331350470333,0.0025278907691283197,0.0015063721196470078,10,0,6.549525551151016,1.165100740297747,5.422011831535919,1.3155010326147356,1.8618604675519688,0.1933500406365982
948,4237005.92180766,-11661524.8036839,0.0014734617359677374,0.0010084094612690352,1.815329591600777,0.0030458021651652684,0.0012983039582965237,0.5969494371260831,0.0039945706387332835,0.0016414428974993636,10,0,5.156029767431517,1.1644386263559035,4.063329259651714,1.1528736489621456,1.613691417849442,0.23380914527369184
949,4306112.44598709,-11074309.3020769,0.002263058304930887,9.359363781641013e-4,0.826807156868668,0.002971413749240324,9.748835988553513e-4,0.3815854705999684,0.002838865648593074,9.539503352911377e-4,10,0,6.610752892033658,1.0667174241882664,5.536950113938905,1.153980950618979,1.8750289405505136,0.16813750605951577
950,4172709.43008176,-10806849.3332214,0.0024228020705698277,0.001020235285652492,1.1168162659213616,0.0034031009778131517,0.0011534495523924477,0.8993774969098054,0.0033171841113237527,0.0015429742443569161,10,0,6.735051995130158,1.080391558416067,5.569871992974823,1.2183721808216317,1.893201356886625,0.1731292466974753
951,4223054.24666319,-10765746.1778345,4.6356845120101755e-4,7.117058622586948e-4,1.3175371941437404,9.192455689491335e-4,3.798097909604872e-4,0.3344313205424876,0.0011616220392497093,2.1617069682266753e-4,10,0,NA,NA,NaN,NaN,NA,NA
952,4290550.53109117,-10284279.6393826,0.00263481162979813,0.0012195890271653627,0.5179052186932136,0.003968040711066472,0.0014783286411289643,0.4730214243454578,0.004363760751225114,0.0017101304048291904,10,0,5.886447131883651,1.2232420421660488,4.880484707786193,1.2260155946578866,1.7490454461186007,0.22406060458320734
954,4195314.3361106,-9809856.5993889,0.002408327441757371,0.001113881325620554,1.2189525264343848,0.0032287349887705078,9.86089847299165e-4,0.5004851723784628,0.0030281572062404154,9.619385228986127e-4,10,0,6.588611607313749,1.0972933760134629,5.577053662042904,1.1438217186483846,1.8702113935751612,0.17873918491907412
955,4169192.58377538,-9507005.46293739,0.004180624224291709,0.0011593131449951833,0.4768899751291547,0.0045549317515456425,0.0010580274093393428,0.5161248898860137,0.0030525545131120766,9.400126298305143e-4,10,0,7.928164913296867,0.9366699690370915,7.087924926961542,1.0624131811639395,2.0629030717680017,0.12533913719704246
956,4378862.07322927,-9257955.07635377,0.0020407889919152717,9.320553514604774e-4,1.0097739277170243,0.002735735458459504,9.242608049343288e-4,0.7780936001965386,0.002613140674126503,0.0011469033099273474,10,0,6.6642563551078124,1.1095810838699989,5.60206718273239,1.2113478511126583,1.8817704674594242,0.17739972704887896
957,4206857.15917193,-8929515.77837972,0.002643352466479207,9.344367508512193e-4,0.67758706847393,0.003442219977405547,0.0011350483477305655,0.7123361701339469,0.0031423379989007558,0.001457355178919617,10,0,6.97775242014444,1.06292327391903,5.8720878914994605,1.2355742387617856,1.930398083396075,0.15996210479913664
958,4351901.76630345,-8493301.30536542,0.0026761597690826053,0.001083027827946774,0.17996377473145644,0.003012499077756985,7.915791606595327e-4,0.18492780878988807,0.0025251209500246076,5.720473853421437e-4,10,0,6.637827357884159,1.205473168366008,6.016239844382984,1.1595186220078426,1.874903701749244,0.1942387561616308
959,4137055.56061102,-8211464.88075255,0.0037611615718529117,0.0017157340572979641,0.5193182731323595,0.004967411423361042,0.001562057484844042,0.36894170647185914,0.0047928503376372285,0.0015905652261283708,10,0,6.40568885532859,1.13400950981702,5.444403267067464,1.1726133912902925,1.8402352963123842,0.18885777436469084
960,4256942.30027642,-8056218.45582886,0.0028136209221404224,0.001362603319277044,0.8691977792923774,0.004093822142941132,0.0015042768071942638,0.810879102231602,0.004373476164536362,0.0022318276714617265,10,0,6.261245223178714,1.1471522353405605,5.152917459404823,1.245648652216834,1.8161185277019518,0.1961979362501257
961,4312018.35330534,-7750549.91999402,0.003432382135566451,0.002049191358513239,0.7358291711398343,0.004245113856858687,0.0012654801645653132,0.2172440437985563,0.003852965892143419,7.407923163134788e-4,10,0,6.3777808964038405,1.0862307796238513,5.572860269323921,1.144009920599664,1.8373150146722985,0.1800305515235306
962,4188202.67965554,-7424194.72567338,0.002474979968420966,0.001542779220419636,1.0181775481212676,0.0035287834716529885,0.001198030006921335,0.2819241434377312,0.0036357850654619188,0.0010058832235228055,10,0,5.881717697191087,1.1414132849674463,5.012327979250178,1.148087424324891,1.7516597694562455,0.2056856463903973
985,4396102.13347634,-420294.236772905,0.002657405609076231,0.0015017893000738385,1.1290669109591898,0.0035970214891838503,0.0011253555755224571,0.23139824786622498,0.0033500218701463455,8.705242117829158e-4,10,0,6.614552955292378,0.946349965025741,5.530316424963627,1.053885234120176,1.8786101359041982,0.14804290721953345
986,4390441.64568029,-197180.327183535,7.868260083339885e-4,2.5610280633703525e-4,0.027028906382462987,7.908250648635899e-4,9.190950849252112e-5,0.1245319100020285,2.932438374977922e-4,2.6527622685871285e-5,10,0,9.370464663851916,0.11683015521794249,8.86110097952125,0.24433813282399003,2.2374861976275593,0.012328407785731616
988,4337045.65156095,517166.462144805,0.0019796369823149723,4.3613157152355524e-4,-1.9888192126939281,0.0018326292837376878,3.663222414043036e-4,-0.0597689383091265,0.0011431981702525152,2.2299060770285687e-4,10,0,7.653074625941382,1.1323517145644393,7.231106584222525,1.1329434304936623,2.0231201657591003,0.15933843792155564
989,4391734.06763703,868894.653583016,0.001757766123539926,8.050263761980446e-4,0.4350364488630354,0.0021523414365049068,6.33956950617649e-4,0.16547017828443972,0.001941699397873842,4.776669146953841e-4,10,0,6.435647926225523,1.1565525156683165,5.669126269090157,1.134951823504263,1.8443213074974503,0.19225213912809763
990,4253083.91214008,1210902.81714875,0.001474128183070224,7.443916522989597e-4,0.583387349438888,0.001989883120937575,6.493803226806673e-4,0.5125388060214479,0.0019208755805439509,7.018991979329489e-4,10,0,6.557503868745985,1.0516851934143043,5.482759710728214,1.1489337120749108,1.8667895562594332,0.17021751715153619
991,4307356.14411835,1377245.1643013,0.0016324355386791564,9.457754994036807e-4,0.054091825759313004,0.001953995804781016,6.050290492070822e-4,0.17577292818670767,0.001860644315594712,3.6648463546941774e-4,10,0,5.749512468801369,1.4113744941919129,5.323076477654992,1.317428408290929,1.7148088729535254,0.2735152377042073
994,4401225.91442929,2157819.17153105,9.868345940404447e-4,4.855604146545997e-4,3.2426950814452553,0.0017867093995955065,6.170958381097237e-4,0.4757341338363476,0.0018447487003791752,6.883378938745622e-4,10,0,6.887105820407474,1.0267736057024832,5.314140374760063,1.387169129568173,1.9195545586459986,0.1389703743212931
995,4214404.19448655,2500499.84447013,0.001102677716304861,3.2684967308644074e-4,1.1379015666002505,0.001480548208365527,4.61936185723358e-4,0.4569161691736361,0.0013304837067574743,5.161798214296929e-4,10,0,7.097066141641418,1.0865552161592256,5.939555413780167,1.2878028754070994,1.9475995725005943,0.15726279580284772
997,4201643.79057569,3173453.05470804,0.0023968199775193095,0.001973028792623528,2.5274009348191213,0.004565761687567109,0.0018431604715218417,0.39483777554950095,0.005379289141638972,0.0017253870530408895,10,0,5.496849883836881,1.0181731201879225,4.392368514404229,1.091537507162576,1.6863722423852163,0.1915073398080733
998,4321127.98430027,3473699.06159278,0.0020335750595610155,6.72019764799101e-4,-0.19391780327456373,0.00262541785411508,8.80205688246268e-4,0.628532836355958,0.002554085906304903,0.0012149266434809917,10,0,6.893203324849194,1.153783091159761,5.700877273188537,1.4365495604343017,1.9159337914196595,0.17326718955696618
1001,4368088.75123906,4289413.37208991,0.002647732135864686,0.0010817236403651291,1.5394129659950024,0.0033817828526271705,9.888544495059316e-4,0.2952263435546436,0.002913976340028449,8.331131344210787e-4,10,0,7.030112093313314,0.9393444821825925,5.957491659061106,1.045385978932677,1.9409358888753332,0.13780062392750572
1002,4155849.60621906,4543152.99189371,0.00136690127817527,0.0012215476202215338,2.8727955140865054,0.0027654126202669004,0.0010769376522644736,0.36302722470267634,0.0032930865393921123,9.267212505009702e-4,10,0,5.445235472660765,0.9973484268733254,4.325940446829913,1.1097832033141939,1.6779242077964804,0.1848521023376639
