cell,latitude,longitude,median.pi.avg,median.pi.sd,median.pi.skew,mean.pi.avg,mean.pi.sd,mean.pi.skew,sd.pi.avg,sd.pi.sd,hill.zero.avg,hill.zero.sd,hill.one.avg,hill.one.sd,hill.two.avg,hill.two.sd,hill.three.avg,hill.three.sd,hill.four.avg,hill.four.sd,hill.five.avg,hill.five.sd,hill.six.avg,hill.six.sd,hill.seven.avg,hill.seven.sd,hill.eight.avg,hill.eight.sd,shannon.avg,shannon.sd
6080,5517562.92978442,677308.600928428,0.0010603169595033908,9.174715713269647e-4,2.6040469684150778,0.002850640303679544,0.0015654561524503588,0.5208629967909577,0.004132532154457086,0.002088480405030274,10,0,4.400552228398833,0.9731369225630769,3.5146131965103695,0.9486974999370937,3.1667569384293563,0.9458835290386478,2.9978425923029612,0.9457285982236353,2.902146922387225,0.9449196772057936,2.8416221124720153,0.9432527354651451,2.800105484533349,0.9410715128092992,2.769844897272604,2.769844897272604,1.4567668972248997,0.22747622624341501
6081,5508484.79553144,745453.001218427,0.0012558585423560712,6.031855656603192e-4,0.2702801711651203,0.0021581754801345714,0.0010556026044025112,0.9514382744740366,0.002736344169989696,0.001873509654537526,10,0,5.52300734384386,1.3456432982128066,4.532872738208756,1.3600790853248454,4.0536620650429045,1.3094629512591212,3.7862268376285177,1.2544085166408296,3.618673966344495,1.2084236341547232,3.504787550537591,1.1718528990814052,3.422743643362857,1.1428453881561353,3.3610309781709784,3.3610309781709784,1.6764539732659438,0.26466380818021146
6082,5541251.18485401,893655.927683804,0.0030670323333438013,0.0014562916562676392,0.5617585834832963,0.004583549222896339,0.0016873477236578251,0.22659932304710137,0.004844607669404663,0.0021691416769523196,10,0,6.3139018455909515,1.2862972479433286,5.187625165163878,1.3520909910650756,4.628757803686257,1.3338397691888242,4.315145441758041,1.3000368890268656,4.120502548652313,1.266730294553203,3.9896391825736504,1.2372723627014786,3.8960310693726368,1.212022445549599,3.8258110836416845,3.8258110836416845,1.821062923067782,0.21300698845520535
6084,5529018.60293427,1118970.6893257,0.0018284279297981162,0.0010260682562909535,0.8941819908007536,0.0033734821535794457,0.0014467699499441378,0.5175820658386658,0.004426818272798124,0.0025632569587725456,10,0,5.354589382097915,1.218402543561808,4.236098813494016,1.2168645498161907,3.7508241857759317,1.1618686543357515,3.497425767214316,1.1120356938784985,3.345119187288501,1.07379958608959,3.2443528988200407,1.044821124749158,3.1730536407286105,1.0224259903516757,3.1200653747233944,3.1200653747233944,1.6502523600128496,0.2425135213471148
6085,5553096.0938199,1190737.18457631,0.0014582448696405855,9.469010199274653e-4,1.661942215614627,0.0025170691773616495,9.373098215460852e-4,0.6421620603340022,0.0030836204056314243,0.0014007263211661277,10,0,5.408805372344794,1.289548638253499,4.419079824794176,1.302171959797001,3.9671307284755306,1.272593184757745,3.72267968070615,1.2383988417060892,3.5721904761914867,1.208146962888277,3.4708573443896795,1.182826419672467,3.3981536488102897,1.1617985487823554,3.3434957297530463,3.3434957297530463,1.6566781130277908,0.26105180608146844
6086,5526419.27496002,1295038.85352753,0.0021404465160799638,0.0011641454435803577,1.5515338804433587,0.00406624331695668,0.0018970756125195002,0.936808985050572,0.005304316509836133,0.0032020250328015955,10,0,5.4821787073574,1.1581353595184214,4.3161840245753185,1.196069245804818,3.811720223059765,1.1439523857457505,3.546975112186241,1.0944373357308295,3.3872968192986885,1.0553737056132817,3.2813121352302,1.0247249760381616,3.206051649465665,1.0002309509533698,3.149906433256889,3.149906433256889,1.678378181117661,0.2193761224898919
6090,5504328.89468967,1634960.01885144,0.001329071867166974,7.246721637215135e-4,2.6655956844267332,0.004728002987201553,0.005487918086478617,2.0357671984665644,0.009446071262809616,0.015426922167967481,10,0,4.977844357871991,1.7950334732683204,3.9480933030863388,1.6690024488889057,3.517291662185456,1.5283445496480181,3.2925081459339762,1.4360448926653948,3.157505653624919,1.374207437271426,3.068111117949985,1.3298310309878214,3.004603259255796,1.2960378645307336,2.957091712440377,2.957091712440377,1.5228188403632579,0.43891497122772344
6301,5489453.77075771,-11909784.0027694,0.0016908585508595066,0.0011503641903581345,2.0230185731096006,0.00301073290672604,0.0013670336707431857,0.8734632500726324,0.003767315440451655,0.001988547650827799,10,0,5.3629410353650995,1.180747125941993,4.341704973017915,1.1477460956946752,3.8714532403850095,1.091256121573601,3.615357446338584,1.0406984343486796,3.4575278547710795,1.000974131711921,3.3514595572780013,0.9700769444842148,3.275582679286297,0.9456721977176529,3.2187196639928857,3.2187196639928857,1.6548019683804656,0.22627158817966675
6304,5478456.10691615,-11601510.3373678,6.716844504179603e-4,7.314368506762996e-4,0.9230072266287332,0.0013373216610157845,4.95398506482904e-4,0.19665265566855392,0.0017107433019447678,4.5401957521857487e-4,10,0,4.364413669700658,1.3303736240318496,3.9388253329930896,1.2271163039145665,3.702459782603115,1.1577476313124158,3.552854394704625,1.1079140538737784,3.450064190843087,1.0715457647357955,3.3756783912004953,1.0447036077369765,3.3198616280738498,1.0246537797705646,3.276797159491428,3.276797159491428,1.4208098774075357,0.34300498913041355
6337,5496175.13295354,-8325897.60913011,0.0016875352962237493,0.001025581872613112,1.3743571004953623,0.0032330344428000385,0.00146036575651102,0.6374266220365007,0.004018983583810975,0.0021793888600691114,10,0,5.661326427087495,1.1696755596582058,4.492812197729665,1.1929116565206241,3.994428781277785,1.159288435668221,3.7320169587659233,1.1258392204866865,3.572498258434352,1.0981997238743222,3.4658023251032586,1.0756033474051534,3.3895309730206584,1.0568884044388913,3.332314376470586,3.332314376470586,1.7118665257802257,0.2124004179673887
6343,5403047.71969745,-7687930.32411118,0.001502980758252668,0.002297507857753002,7.2795656490961305,0.0037954224689958765,0.002181690881804927,1.0758862882745033,0.005707460244407294,0.0029017966396264363,10,0,4.515223761382223,1.300082839122356,3.56223365865472,1.332396188679473,3.2151257100425696,1.2848041141502884,3.0428248889931213,1.2424053778604045,2.941391338282435,1.2116651521222914,2.875588689258291,1.189966739081895,2.830057786847426,1.1744418092626447,2.7969968034884487,2.7969968034884487,1.468511333830064,0.27903728154228885
6355,5400703.4804109,-6488702.34687279,0.0024589119621074894,0.0012519489637870796,0.5246891755043103,0.0034287418200104128,0.0013306137006075878,0.716258358715331,0.0037306539605635523,0.0016769182256563264,10,0,5.874000883406192,1.0738910340444157,4.947790083345396,1.1514175249013987,4.479506939330078,1.1683245792029304,4.207073630311955,1.1588919923883585,4.031856266020498,1.141915471183857,3.910893000230586,1.1241483499525078,3.8229679539668644,1.1077956563118885,3.756507973551255,3.756507973551255,1.753497792748264,0.18746289155556894
6368,5496515.17916154,-5207383.84239694,0.002415203703243484,0.001356471092985078,0.8127792691329317,0.00459304006972227,0.003783597096635762,4.476811173791982,0.006407127624066899,0.010759078236739567,10,0,5.494917585762506,1.2728819938525122,4.508791173776247,1.2714186023202643,4.052544856473702,1.224456865458461,3.798038917016096,1.1787715110595036,3.6376820723163545,1.140804742185095,3.5279599399688366,1.1097545941757114,3.448348145665438,1.0841687719976347,3.3880230080334854,3.3880230080334854,1.6682349830333936,0.2940478792551506
6369,5408001.42864037,-5085212.91434325,7.035446803966489e-4,0.0014290914636516973,3.7387008644739046,0.0028771255431530784,0.0016371697867319996,0.7492392343470207,0.0047152292911187095,0.0019009019706691225,10,0,NA,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA
6427,5495392.92570733,728847.712387247,0.0011991449148473414,0.0011257881334017696,1.3086876147809496,0.002227090985309756,9.014576172823496e-4,0.41197580992542737,0.0029474020331094115,0.0011863039668367399,10,0,4.669834962791584,1.2543951503290787,3.9438963743457203,1.2507753150785899,3.603520021404016,1.2339011965043611,3.4115304946508807,1.210166617843381,3.2897234369359203,1.187527201422114,3.206322475270453,1.1679933302685757,3.1460140815238202,1.1515684423974495,3.1005404517429946,3.1005404517429946,1.5034228924993618,0.28216867673777696
6428,5405069.75411402,734904.156198596,0.0010718486131158708,6.69595607863649e-4,1.535677044275868,0.002063728188162641,0.0010300337966010309,0.5447082851768852,0.002599325800801167,0.001309707624846707,10,0,5.225474008375549,1.2378596541424836,4.285172428629304,1.2491951687881817,3.855419159563079,1.2210218553217596,3.6249791470575934,1.186957062484688,3.483791144033483,1.1566569900844845,3.388799130200122,1.1314221827231963,3.3205529584857096,1.110678938576821,3.26912623591068,3.26912623591068,1.6240372824989642,0.24989023247646022
6429,5438757.15092398,867990.577137065,0.0019227142023394794,0.001080166216937253,1.7962045838306,0.0031119232845917572,0.0014368851773285932,1.310302025791037,0.0035132419544776105,0.0018848056382246257,10,0,6.009622128199153,1.1775982106471967,4.893816269118628,1.2592650880216947,4.366330044234574,1.242879410769367,4.073374427771014,1.2067260417072951,3.889946309559492,1.172172452157319,3.7654832758835384,1.1432223014933558,3.6760825495682985,1.1196166303975423,3.6090463139702136,3.6090463139702136,1.7737639845391977,0.2011996877805387
6430,5448908.39837156,1013588.37403567,0.001761820235856192,0.0012328286029870707,2.5200876596209008,0.0038886865238920206,0.0019183991197053237,0.8176442548726015,0.005502572327454585,0.002787186282400392,10,0,4.7720585972344685,1.0720123972590176,3.7986854739480047,1.0990996314115034,3.395577415114117,1.071422980501503,3.1905159197158093,1.0387110366451948,3.069083522056721,1.0111727156384602,2.989499677057651,0.9891806585458405,2.9335913468961206,0.9716593626301324,2.8923079356471546,2.8923079356471546,1.5370149820508305,0.23093022898282867
6431,5470356.51857616,1124373.92101975,0.001935293343879917,0.0011143693869975389,1.2647543855491619,0.0031031028355787017,0.0013954270329441787,0.8085515887103317,0.003699939533723081,0.002345481754976566,10,0,5.786439608264064,1.267386343053425,4.673992078906249,1.3150767391139713,4.147396772058188,1.269861928201227,3.8577047127174597,1.219242307809399,3.678259836415782,1.1766096202142868,3.5573683385708876,1.1423895633423178,3.470865802168713,1.1149774312803893,3.4061234049972926,3.4061234049972926,1.7294266002885255,0.23579950125257593
6432,5417313.11749069,1229949.20887028,0.0016545134001845977,0.0011079847658467849,1.2172831857261872,0.002742345442394423,0.0012297361074348786,0.2752550414520082,0.003155996041339085,0.0012536527975561132,10,0,5.428331553415539,1.1055684953477218,4.531814948164925,1.0788761202811536,4.091841113261203,1.0378338894822734,3.8425185169551352,0.9975600428467158,3.684392291043052,0.9638279402664032,3.575807787066206,0.9364629256819784,3.496867083638119,0.9141935009105173,3.436994863055473,3.436994863055473,1.6702622461817807,0.21041453252384992
6433,5489964.61783809,1294363.4495657801,0.0030727644494013004,0.001449718028570503,0.6818689635389843,0.0037816737376760957,0.0011207572162789561,0.5086598904839024,0.0035220273335513927,8.578856095129999e-4,10,0,6.461545091632579,1.034678126696466,5.531171926715351,1.110155514099712,5.032356742163383,1.1167589208838695,4.726030536911189,1.1028318625233184,4.522939678029901,1.0846862975141902,4.380616301167932,1.0674039519549336,4.2763723791525985,1.0521619296979436,4.197197430778614,4.197197430778614,1.8522618426399433,0.16924742013289293
6434,5447361.3851116,1389884.86701416,0.002033823931791568,0.0015559846481956793,1.185518343824674,0.009100892047330077,0.010504433199593802,1.5250748906936513,0.01910968338763838,0.023873744297195056,10,0,4.227956808855357,1.7865987341988736,3.5759394686716055,1.6905555215156165,3.2862453594349015,1.562623130695221,3.119745784674463,1.4713962553811786,3.012143653641405,1.4066996824469573,2.937451445332909,1.3594360062614956,2.88293401314664,1.3238179529399796,2.841596540594255,2.841596540594255,1.3352340007655679,0.488415002141787
6435,5428151.3877541,1463378.46668127,0.0015587759952002914,8.299591612374722e-4,0.9045387348263508,0.0024015382045718984,9.159650007471661e-4,0.4634001741841783,0.002687213598422567,0.0012408352197549885,10,0,5.9625625442737045,1.3373861855802722,4.882620149328931,1.3703637437127798,4.348744411080987,1.345042065056656,4.050491368355333,1.3049515614992593,3.8645122973278214,1.2675708878527132,3.7386908692540604,1.2358813090300036,3.6483030271707895,1.2094792235095988,3.5803760498146278,3.5803760498146278,1.7587102336623737,0.23830042315398595
6436,5464263.50320719,1579480.40770718,9.960512573771358e-4,4.4571942251248774e-4,0.7610292058971113,0.0021784709542160465,0.001238303338023903,1.3367900397101113,0.0033283682129443782,0.0021744651380210117,10,0,5.068780584058052,1.5802915747187793,3.942387778267318,1.6667924222592367,3.4969047511969897,1.602431602741607,3.2765739822037507,1.5412139259266333,3.149329151068506,1.4949899561328133,3.067810225187289,1.460720063516133,3.01162805047422,1.434843207802429,2.9707640161994617,2.9707640161994617,1.5733392167112987,0.3214704482097217
6504,5421136.24759054,8379379.95427318,0.004388146613997983,0.001192218134574335,0.43234226957103733,0.004812492703897977,8.419160005270237e-4,0.0940375468970173,0.002906379438941808,5.990221773951901e-4,10,0,8.426247932800916,0.5014591516237951,7.480078983211652,0.7220996212506109,6.907025762266466,0.8032407015384275,6.534867047990545,0.8299308230138428,6.276648269727394,0.8367409859851948,6.088337629196158,0.836382024346945,5.945756021092801,0.8335532257624455,5.834542358933972,5.834542358933972,2.1295836237679793,0.05990946989442749
6648,5325256.39137523,-11959184.9782579,0.001003364268672288,6.588404910573504e-4,0.8367754072297584,0.0018214871967251395,9.282408132291307e-4,1.0593489565828629,0.002260177690692362,0.0014551045623587989,10,0,5.337179388425756,1.1783242977310875,4.456159897544956,1.1440327374713961,4.036893768480475,1.1037579035369933,3.8033257988383595,1.0676673133964478,3.6565932731419606,1.0382279453193795,3.556316908715055,1.0145377639158777,3.4835468556038234,0.9952873557275568,3.428340238536985,3.428340238536985,1.6485153748518937,0.2367831449786282
6650,5327179.70088844,-11711601.1831341,0.0031704771518803855,0.0028443845447580717,0.9034506313476481,0.004689807578602611,0.001405911558870119,0.4199666013557948,0.005052602860259074,8.219470435743086e-4,10,0,5.254346545077471,1.2383533261210549,4.737027048481231,1.2234537693399237,4.508002675823876,1.2052001098733724,4.369233344749064,1.1858327015304417,4.271818476482424,1.167804245251118,4.198206477132874,1.1518610973281502,4.140188981767623,1.1380626025675884,4.093191984476517,4.093191984476517,1.6308305579471385,0.24164636981587276
6651,5334495.38932572,-11657761.8387541,0.002693571459635448,0.0017886038300773404,3.0991002716272398,0.005611427138050029,0.0023526196422852708,0.21264102560638656,0.007129763088398976,0.0025577560842503654,10,0,5.298932547436562,1.108900496808463,4.136667070718499,1.2285057848128647,3.718780691901563,1.2427939335204328,3.517396428475357,1.2326201325776065,3.3981438655105016,1.2177885439854366,3.318472782367479,1.203788580547468,3.2613392183112366,1.1918649728510797,3.218445651507637,3.218445651507637,1.6452790641825803,0.21547645271924434
6652,5316583.19888021,-11515927.0067853,0.002167964862895367,6.179185335550389e-4,-0.12140290157545199,0.002806025076596237,9.001459659078003e-4,0.7660680291395374,0.00270850903068218,0.0012253406209969792,10,0,6.881942485223651,1.2385635429904358,5.692625396751208,1.53094977127392,5.056548640452527,1.621571248579139,4.691331183791393,1.6240493893496124,4.460223700198332,1.5990943428172726,4.302317131220166,1.5677822672764088,4.188230070243354,1.5371682546290242,4.102333851588163,4.102333851588163,1.9116526217994494,0.19186751125387821
6689,5315752.16191498,-7786211.24917475,0.001402160635221724,0.001134927821550518,2.2080752534056263,0.003613106899008479,0.001884821002948165,1.1630484225545532,0.005588069791155258,0.00395181979190728,10,0,4.453726454358514,1.313572289841598,3.59371636038809,1.2444863613250712,3.247696509264676,1.160356253780178,3.0664254338289276,1.099871022829541,2.9552901824252618,1.0570399836323725,2.8802773709032645,1.0256048794444428,2.82628957081336,1.0016546511934448,2.7856048367968222,2.7856048367968222,1.4447430839376845,0.32779574777374443
6696,5358742.30312079,-7129757.19285975,0.0014164366276466285,7.405354293834568e-4,1.7089857782600766,0.002351233884392778,8.129898477943524e-4,0.2533359581896078,0.002586208940456904,6.861880935449245e-4,10,0,5.803691453727235,1.077281741805925,4.721112265736483,1.1280217418648546,4.24108664355985,1.1264318344858684,3.993022906110692,1.109892981074834,3.8449872991267093,1.0930976404669814,3.7470823574792154,1.0787198761530983,3.677511652326944,1.0667963928575603,3.6254507882162343,3.6254507882162343,1.7399456718397155,0.19897547939168936
6697,5327858.85216559,-7040584.57265187,0.002948537835904733,0.0015672387775573842,0.9981739543034805,0.0047652407702906945,0.0019454470708431247,1.7368308110342092,0.005502408129821469,0.0033128834037088185,10,0,5.913262104418673,1.1080406904355065,4.780954969987199,1.175231512920961,4.262343320588461,1.1490414257512203,3.976460131970383,1.1117061536545043,3.7978007536496325,1.0784838262353935,3.6763678096201815,1.050904622031199,3.5887797040295815,1.028122453616219,3.5227540167094835,3.5227540167094835,1.7586902789858858,0.19746953082299237
6698,5304669.93201027,-6931941.02108936,0.0030809294855304397,0.0015383945718609445,0.5297854832832195,0.003979814350930714,0.001429531671267992,0.6995484710005369,0.003851824343218898,0.0015403689927469633,10,0,6.407718627369493,1.1929062335101561,5.435404790744638,1.3211805705682231,4.934180561853938,1.3586111005283645,4.640256902774037,1.3558981178114307,4.4501411533783335,1.3404417396734738,4.318319696779835,1.3225465570244768,4.222121856643173,1.305576912363465,4.14909059538162,4.14909059538162,1.839868637603347,0.19063532677070472
6699,5363139.18574455,-6791717.51000073,0.0033689711639941946,0.001825753803038473,1.9750290768042327,0.0055118908853071386,0.0017721256795662271,0.007533840475332862,0.00526544450232906,0.0015944819416562198,10,0,6.90011403800774,0.851337387483252,5.542607660110025,1.0621427001325991,4.940754538464525,1.0938524937860756,4.628678317752921,1.0792586169984881,4.442590063357987,1.0567043660343967,4.320401480030605,1.0359837318785081,4.234653550947935,1.018880054140726,4.17147930172388,4.17147930172388,1.9242199784829552,0.12088090000976241
6702,5303597.55362828,-6517040.36738248,0.002076837519730859,0.0016039275714869819,1.936724867372859,0.0037144926806581603,0.0012658334055404015,0.43867911406808713,0.004305047124513698,0.0010926641294876861,10,0,5.366881698378468,1.1143770976897838,4.453108791554977,1.0383412390899105,4.054187575268243,0.9919561511243562,3.8396650947109405,0.9667739825385805,3.7080736020537373,0.9503722837190697,3.619513373596495,0.9379433116814562,3.555715223178958,0.9277313808665574,3.507385513930758,3.507385513930758,1.656556775089275,0.22603724520710305
6703,5387484.08340869,-6434573.54365204,0.0027547923670956887,0.0010812635882347652,0.780853063862535,0.0038761140204559715,0.00128272387642365,0.7325122103362961,0.003894059808575483,0.0018932591304213638,10,0,6.625096058560742,1.1533449403312859,5.475923347309024,1.283585835134746,4.902649698419708,1.2967656681574389,4.576522448294996,1.2785365013241492,4.3698228074773064,1.2541993721079578,4.2280095769924735,1.2307894782637738,4.124941531107352,1.2100244137028193,4.04675427679138,4.04675427679138,1.874583703005632,0.18579471950693915
6704,5340832.53383462,-6272862.53795154,0.0034487637832004044,0.0021552250570798168,0.9934895103280065,0.005469458779451529,0.0024666272598678216,1.3456108651484748,0.006267020376312386,0.003263885802279568,10,0,5.799742243353463,1.1978589617957696,4.762159348921617,1.289659515934074,4.29284303998895,1.2742659657679924,4.03081564290728,1.2432778066851087,3.8646572958666177,1.2136117116308298,3.750393366502108,1.1882501857609913,3.6672765658496598,1.1671394792860168,3.6042485198760965,3.6042485198760965,1.7347226439561325,0.22196158530259902
6705,5342767.21507152,-6267169.84741673,0.00223439080026843,0.0013434242935609574,0.9343357831161659,0.003507481542134291,0.0016644012731090014,0.9436811318011756,0.003930558092255514,0.002313691442123641,10,0,6.0910054734097825,1.026645030961826,4.943666311307216,1.1502613771924313,4.418150199914324,1.1384709049450532,4.126456948059223,1.1030864489723864,3.9433811952643096,1.0695156043242688,3.818992319850794,1.041943718850357,3.7295945715375343,1.0198952589630372,3.6625502176046054,3.6625502176046054,1.7924730432915246,0.1717135931271519
6706,5313930.45696127,-6116651.25022533,0.0027871722901878088,0.001690855305517479,1.1357736829169014,0.005220591754778863,0.0021444701623700847,0.724912644055343,0.006639150021132048,0.0031407001616080518,10,0,5.293120676518975,1.09232147222938,4.250958127922979,1.1558777839496415,3.805493472755926,1.144389928834681,3.569783896271493,1.1184245993941895,3.4254449475680158,1.0921718659945834,3.3280258324718153,1.068457134939475,3.257710790582316,1.0475957503998956,3.2044553604741437,3.2044553604741437,1.6453076962927387,0.20740387808617108
6708,5336256.54596864,-5868006.10601877,0.0024440374992866364,0.0015258433291787915,0.7700357631640852,0.003931923346100623,0.0014246871654982768,0.2267981787117997,0.004401219993499656,0.0018118438695266569,10,0,5.840307871467482,1.1440928249993176,4.766600194715188,1.202559761815603,4.280489484223988,1.1854940302499368,4.012044791276569,1.1536476770706916,3.8426003838055975,1.1233558973548023,3.7261198741532264,1.0975250081771277,3.6412561221753497,1.0759603862128102,3.5767563039435224,3.5767563039435224,1.7446054651189804,0.20591102676403591
6709,5339161.0440748,-5821306.74637734,0.0025888107529451173,0.0014996802000791175,1.6069833487299412,0.004833590606906016,0.0022744935670360017,1.329983989349407,0.006161537126751296,0.0033726917474122607,10,0,5.330750955820836,1.179096821080549,4.333752298439828,1.241399918615303,3.8919593586901384,1.2101966125814148,3.650427014430036,1.1687208625545853,3.4994881512367697,1.132330841477936,3.3966116351256965,1.1024070342992485,3.322154138537199,1.0779920094528987,3.2658530300609963,3.2658530300609963,1.648034830812403,0.2308970424878858
6767,5380903.87617046,8049.07847109029,0.0019196808388090873,5.739967185170803e-4,0.9257534294717581,0.002400340462038157,6.561551967241148e-4,0.24362235175587216,0.0020317100360487113,6.635345004106355e-4,10,0,7.134533435162081,0.9520991082875861,6.113149984068813,1.0753875076222676,5.530426758346506,1.123050647870757,5.174076828814586,1.1318591304992065,4.94085064229052,1.12378123681249,4.77895652422583,1.1102770655358996,4.661211937717453,1.096198419941226,4.57238302859555,4.57238302859555,1.955616988872658,0.13960724525633067
6775,5300024.22160465,799099.373037925,0.001768318822010603,9.105586132576707e-4,0.14506903204110472,0.002873729044339903,0.0012271342327213166,0.7175829318487119,0.0037494972624649557,0.0023318959994402155,10,0,5.393788140950614,1.4316657872893512,4.44600845952649,1.498262694526103,4.0113594822524785,1.4641112908518457,3.770131042921982,1.4135394642394254,3.617573234317882,1.369175098763658,3.512875914613536,1.3335468524066931,3.436890542486506,1.3052030074041563,3.3794024153603397,3.3794024153603397,1.6467208488633513,0.287983353757307
6776,5327797.11508471,925978.831567854,0.004222145484212942,0.00230589152106929,0.20896928234223575,0.006611315752057494,0.002572525810208709,0.5561005475257694,0.007548881616635401,0.0028762964174399927,10,0,5.593908866604369,1.316009990193062,4.664444197206369,1.3087418478903978,4.2046181377618534,1.2852548324436257,3.951808562949656,1.264084005932621,3.7987471084855504,1.2472262142147579,3.698152753839158,1.23387898858927,3.627546766656016,1.2231033188288065,3.5753645938333567,3.5753645938333567,1.6933170629527645,0.24245826513466853
6777,5332028.68675515,1014746.20939868,0.0023685933928635334,0.0012947372596909723,1.5957740723027887,0.003555815201762214,0.0013572531711774686,0.9640921959912212,0.0037798707729161207,0.0014814900422456165,10,0,6.1008973544308365,1.1063215208676587,5.027181912347714,1.0954858567419743,4.493233579318771,1.0462707809653438,4.190391897075898,1.0049828649131425,3.9996545107135626,0.973276944445143,3.8696896364262834,0.9483373549352375,3.7757905101406037,0.928183736530054,3.7048968226837062,3.7048968226837062,1.790669419491367,0.1947227352378048
6778,5381993.9552642,1100618.99882198,0.001662310026572583,0.0011549144306270164,1.4960868340656122,0.003107356053659294,0.0014449189756715246,0.8349419204115415,0.0038387863647174666,0.002141074402092001,10,0,5.47218742395965,1.313924297905719,4.405495935821023,1.272752708881594,3.942083939752586,1.2062850834392216,3.694368269299681,1.1473851950471594,3.5412378455910254,1.1007162448844492,3.437364706629055,1.0643130039874975,3.362354167787496,1.0356442902902039,3.305694498514333,3.305694498514333,1.667666894035685,0.26525397323317185
6779,5316530.15820836,1158510.76697251,0.0017658553518610834,0.001038278742725965,0.7734814884090373,0.0026064320182232707,9.711200424920689e-4,0.24050272736969824,0.002810067108400891,0.0010032586730490554,10,0,5.7583422989131154,1.0054732542637561,4.852351610776366,0.9887994756910317,4.399017178933477,0.9673775294973147,4.135293781498883,0.945640525373543,3.965002970236214,0.9257460900887138,3.8468120924740217,0.9081741866834849,3.7603665838524125,0.8928677568652197,3.6945771124055815,3.6945771124055815,1.7345697156361861,0.1836274975089825
6780,5340656.61498004,1238594.37958076,0.0015737709554551002,0.0010929013484743308,1.1601125447642437,0.0029303924389097575,0.0016164992340110737,1.6470817968957434,0.0039759725234862235,0.0028585284070052636,10,0,5.168829218384563,1.3100855204884048,4.165536010036787,1.3357690756296423,3.736261248063688,1.2844688900316767,3.5059678776549563,1.231871651748978,3.363263498937058,1.188276706547381,3.2664137622727325,1.1532851325821334,3.1964997698794844,1.1251270215901317,3.1437299417585662,3.1437299417585662,1.607238158563274,0.2768741118184064
6781,5338641.88398586,1394120.61471718,0.0012117201263376412,7.617669323784769e-4,0.28769640159975673,0.0018589083303094988,6.970363381896818e-4,0.19988421920084085,0.002146177641967005,7.471746430416874e-4,10,0,5.360767604958577,1.3392195759685064,4.5318756080776454,1.292202939641695,4.100137561049565,1.232481039078279,3.849735160933214,1.1801013064161274,3.6902599296461065,1.1389577277590215,3.5812974146003147,1.1071554236146928,3.502776102959702,1.0823308352921335,3.4438006090988056,3.4438006090988056,1.6454559822674244,0.2674999659498982
6790,5339002.66220478,2277066.56529313,9.416949122232886e-4,5.418193805286664e-4,2.0889858824175307,0.0017601478759532011,7.019045133012791e-4,0.4662321980076854,0.0021296461764946585,7.948569359769411e-4,10,0,5.463952606135052,1.1103635989332745,4.3860733636439555,1.1218417533458822,3.906690979079951,1.0844527787927927,3.6550346177355135,1.0479521667742668,3.50303718510341,1.019565854686508,3.4019014292049845,0.9978118886604457,3.329964942457974,0.9808620453792948,3.2762976650278697,3.2762976650278697,1.6752379843768475,0.2229729064790783
6792,5338105.06620004,2478057.13568378,0.002147809400631061,0.0011959463830621857,0.9772679538347309,0.002922780238591334,9.712843819206292e-4,0.36748355826010326,0.0029241240773052626,8.774535267452353e-4,10,0,6.081819704276361,1.0701728300602855,5.210598610181372,1.034352775423137,4.738522946697324,1.000913853649017,4.45367273512513,0.9713012196726456,4.266739672412442,0.9471372627494573,4.136227165401367,0.9279273235425834,4.040726582755129,0.9126830391312675,3.9682271696178053,3.9682271696178053,1.7892418450203986,0.18304707094415013
7007,5258265.91803132,-10754360.7967649,0.0021837111058546554,0.0010874088345923056,0.04357792432427678,0.0029074866180129493,0.0010764423160242384,0.28094977257697373,0.0029806867217555557,0.0011048441813669334,10,0,5.983581421680187,1.2868819006287262,5.1503966517972675,1.2698532537180531,4.701518841063062,1.2473410279039665,4.430989109141689,1.2247231556230476,4.255833097937558,1.2036441007834093,4.135526814555352,1.184760464402842,4.048754715774703,1.168342531241479,3.983637500367969,3.983637500367969,1.764728438168262,0.22588986603708822
7028,5289715.30170782,-8637239.5382437,0.004989130756291659,0.0018701725129130274,0.5900726181106815,0.005658390750310782,0.0011884345186620286,0.08694582717883302,0.0038281672689946373,6.901306416558075e-4,10,0,7.893930380831545,0.7862648911394577,6.960614823518601,0.9626836417536957,6.42426047327209,1.0442121124432298,6.087244872485427,1.0757773163898945,5.856426058314453,1.08412185642002,5.687533791739831,1.081992393579808,5.558055201628263,1.0752214459865637,5.45548043581504,5.45548043581504,2.0609918064644464,0.10261546906610708
7035,5203480.43998412,-7878587.21388696,0.0024626177556102647,0.0016603229031437942,0.8085902714794808,0.003969133459983327,0.0019446884963155026,1.4856196099651302,0.004749861952321453,0.003249322784318524,10,0,5.570631374435297,1.3935165854941785,4.644992222832256,1.4588143268604985,4.220486936709121,1.4339077824808377,3.9818255999093957,1.3975965682497444,3.829546935280804,1.3643738272040633,3.724093204819299,1.336057205229257,3.6467698853639208,1.3121344480260964,3.5876334662151357,3.5876334662151357,1.683998973337937,0.2666548830788519
