"","cells","median.pi.avg","median.pi.sd","mean.pi.avg","mean.pi.sd","hill.zero.avg","hill.zero.sd","hill.one.avg","hill.one.sd","hill.two.avg","hill.two.sd","shannon.avg","shannon.sd"
"168",2016,0.00256034320172074,0.00173018723366201,0.00365005566239199,0.00194686815363133,2.626,0.484105730557234,2.12850279346271,0.42547604858034,1.90701651369243,0.426688550907764,0.734804595067099,0.205307701880652
"169",2017,0.00125001757881167,7.81665198857822e-06,0.00116059627233623,0.000254480071695109,2.251,0.433805471596649,2.19079865635733,0.40976602756508,2.13487499012226,0.385452118041126,0.76868897040363,0.171371823363505
"170",2018,0.00659747245184973,0.0105236920188061,0.015142351926568,0.0164856612401747,2.152,0.742595076368977,NA,NA,Inf,Inf,NA,NA
"171",2019,0.00169546862705128,0.000644881265443314,0.00701338074063075,0.00465425170301041,2.395,0.489095301770744,1.66611218032404,0.465935679645499,1.51537407885518,0.477572506425942,0.476041589688214,0.255526461637114
"172",2021,0,0,0.000675447483958123,0,1,0,1,0,1,0,0,0
"173",2022,0.023882887040732,0.0340528406525625,0.0426983682609658,0.0215060120606054,3,0,1.53158519964538,0.512128984831422,1.41850738629256,0.47085191282539,0.375359935488548,0.311680262069545
"174",2025,0.00185530182018028,0.000987124328062366,0.00205767842910761,0.000792900185197842,2.7,0.458486870270254,2.35611201536579,0.421859093120128,2.16273735995301,0.426277861476515,0.839411560815157,0.192414256290562
"175",2063,0.00328407224958949,0,0.0028649606052394,0,3,0,2.71149806154895,0,2.5444697859883,0,0.997501272398834,0
"176",2067,0.00232213729988344,0.00278066012397594,0.00381797705853363,0.00352416333715621,2.231,0.736329533008952,NA,NA,Inf,Inf,NA,NA
"177",2068,0.00366446542504901,0.0043456380636775,0.00517101003570904,0.00291718360382766,2.266,0.632173744823086,1.7119697561711,0.464669620522643,1.56186249580629,0.460243641719751,0.500542365111774,0.274585774705658
"178",2070,0.00216082560637016,4.18543810949766e-05,0.00269766699010579,0.000513499518022612,3,0,2.63785775279215,0.165187023021509,2.39182453281039,0.255321660563545,0.968031265800998,0.0620680332193714
"179",2071,0.00539510459141499,0.0052645081406772,0.0074717475231611,0.00467481165678003,2.542,0.583589390390694,2.00798717801443,0.493308176325693,1.80751596818998,0.47471867479958,0.664082910633497,0.2648009482126
"180",2072,0.0031661561221963,0.00439140073422302,0.00501580071951205,0.00412762003670489,2.099,0.746831143403082,NA,NA,Inf,Inf,NA,NA
"181",2073,0.00487237273963174,0.00222024558706729,0.00485496147814742,0.0014816021506151,2.428,0.495036423974096,2.16379257089828,0.443805390973003,2.02022992903253,0.432941606157962,0.750778862851356,0.205660272088443
"182",2074,0.00122729504172803,0,0.00188745287437769,0,3,0,2.57110453827692,0,2.2535834183609,0,0.94433558800825,0
"183",2075,0.00193167817626625,0.00496309325245583,0.00610861212955968,0.00916331052452378,2.095,0.752689538615719,NA,NA,Inf,Inf,NA,NA
"184",2076,0.00594817350687138,0.0180058141768646,0.0163209645427377,0.0193440956880757,1.541,0.828858254471787,NA,NA,Inf,Inf,NA,NA
"185",2077,0.00720261200484345,0.000112475329999802,0.00954140178921085,0.00292772771786749,2.249,0.432650189166938,1.98901267071487,0.32593209831643,1.82162542146119,0.274317152131397,0.675068035407776,0.156038238920471
"186",2078,0.0153639406100821,0.0163201327941238,0.0212389448485147,0.00891672190305983,1.771,0.585578262832474,1.5572255733205,0.459072851293479,1.45983531110459,0.420705444550448,0.398652136127131,0.300355265751198
"187",2079,0.00196365080923419,0.00143875600681907,0.00468219308417567,0.00650618106172892,2.36,0.678867336716728,NA,NA,Inf,Inf,NA,NA
"188",2110,0.00136050254427852,0.00139478539048769,0.0018817123978244,0.00129118303216386,1.963,0.80640019920712,NA,NA,Inf,Inf,NA,NA
"189",2124,0.00366567404789868,0.00681423514081329,0.00672003197420894,0.00503584477118354,2.026,0.708396658536602,NA,NA,Inf,Inf,NA,NA
"190",2127,0.00771857862756075,0.00451662550656482,0.0142137108709227,0.0103162506210206,2.234,0.632173744823083,1.82767095371265,0.514828578586492,1.67574796766745,0.503808578395284,0.56217613171627,0.290441461217357
"191",2129,0.00205298430776267,0.00285787255267143,0.00350951209455532,0.0042863410668021,2.26,0.72174851639676,NA,NA,Inf,Inf,NA,NA
"192",2130,0.00194188932043709,0.00246209351150671,0.00510417739271751,0.00993566332333133,2.279,0.736003193403873,NA,NA,Inf,Inf,NA,NA
"193",2166,0.00063253719722823,0.000867100194651682,0.000944713789916543,0.000706372169784588,1.402,0.815512759594272,NA,NA,Inf,Inf,NA,NA
"194",2176,0.00227963525835866,0,0.00490568567852672,0,2,0,1.53896645044108,0,1.35466207429797,0,0.431111055035687,0
"195",2178,0,0,0.000213305898491084,0.000166368395623319,0.622,0.485130241637598,NA,NA,Inf,Inf,NA,NA
"196",2180,0.0067910085991161,0.00958180695317923,0.0102489264105291,0.00680992594024223,2.419,0.586329926562494,1.72379736833053,0.454970377050613,1.55209693852429,0.431980768172199,0.509393204453439,0.267009009243204
"197",2182,0.00260510360891431,0.00172825180169239,0.00997615025870421,0.00669679877442538,2.402,0.490547282773679,1.56126334056227,0.352114827304739,1.38198192575124,0.307701130086847,0.421507319330396,0.216756125618747
"198",2183,0.0029044524917918,0.00286152458945952,0.0051762300245759,0.00322249471874939,2.635,0.481671056850013,1.94628247456156,0.438887127092662,1.71866622663489,0.435902226411179,0.640617153028582,0.225601062987087
"199",2184,0.00165600621374903,0.00107031626625069,0.00200566450678982,0.000880008637003532,2.621,0.485380875802287,2.21976538485393,0.409927092730978,2.00978406274055,0.40695720879294,0.779700074354428,0.190390098824123
"200",2227,0.00163616685174293,0.0016071469396167,0.00234307610609342,0.00181473842789801,2.059,0.770787333259389,NA,NA,Inf,Inf,NA,NA
"201",2231,0.00213367590708,0.00525021080590656,0.00483036909629767,0.00783341352612746,2.136,0.795069893868544,NA,NA,Inf,Inf,NA,NA
"202",2232,0.00212796409819357,0.00155870741651247,0.016080058191738,0.0220722240764069,2.066,0.698664534760515,NA,NA,Inf,Inf,NA,NA
"203",2233,0.000958188153310105,0.00155657735961167,0.00528547933461161,0.00371685368158015,1.172,0.590563091265248,NA,NA,Inf,Inf,NA,NA
"204",2237,0.00193396572208107,0.00282585324297464,0.00394176131491522,0.00562891495359319,2.186,0.765499830169801,NA,NA,Inf,Inf,NA,NA
"205",2238,0.00126928737350882,0.00116893774910244,0.00251621225651101,0.00282967396189823,2.058,0.763687906948394,NA,NA,Inf,Inf,NA,NA
"206",2282,0.000796777688849328,0.000834839933823429,0.00123495629134975,0.000815072501993947,1.632,0.768873960520945,NA,NA,Inf,Inf,NA,NA
"207",2291,0.00349098699286265,0.00464006125863762,0.00724349864099583,0.00854916590252282,2.315,0.682818600538412,NA,NA,Inf,Inf,NA,NA
"208",2292,0.00901889092017063,0,0.00861326695954397,0,3,0,2.07497053709212,0,1.91376286610026,0,0.729946954590104,0
"209",2327,0,0,0.000332667997338656,0,1,0,1,0,1,0,0,0
"210",2337,0.00182117846624049,0.00164226538164383,0.00242854265852949,0.00202629526721862,2.257,0.759952977840428,NA,NA,Inf,Inf,NA,NA
"211",2340,0,0,0.00309137387789073,0,1,0,1,0,1,0,0,0
"212",2341,0.00449515907491647,0.00389283251872982,0.00887233684173126,0.00879107982527026,2.792,0.406079919351964,2.06366154427289,0.489609643261193,1.83597702365348,0.500040994674648,0.694359149595825,0.250682280838764
"213",2342,0.00612557427258806,0,0.0189044199041634,0,3,0,1.73113187712584,0,1.39805324865436,0,0.548775458806743,0
"214",2346,0.00916036968968686,0.000452147079762744,0.0245220109485325,0.0107907258786147,2.25,0.433229370758364,1.65727885911337,0.269964785476475,1.48197976827883,0.315370973990646,0.491878663417468,0.163168641208634
"215",2347,0.000605297910355005,0.000621556528558069,0.00144750880552458,0.000635653667173338,1.487,0.500081074508005,1.32960571786002,0.338459099694909,1.24464132589485,0.251212519758852,0.25172652955406,0.2584880356911
"216",2401,0.00172086977806283,0.00046908183977502,0.00218689433678962,0.000827751741096156,2.387,0.487307365497861,2.08904394785774,0.399196699670108,1.91279853050194,0.37735423991383,0.719095388379409,0.186382616524831
"217",2434,0.00125900433322352,0.000549713245205239,0.0205030720127916,0.0157052225460634,2.421,0.493966601100726,1.46785075913318,0.50745618279451,1.37398733830115,0.469268447628924,0.332347722044996,0.309504524069209
"218",2452,0.00273187734750114,0.00186543471936376,0.00377369474116787,0.001803957368559,2.463,0.498878622392141,2.04286628075993,0.393563317571631,1.84243232528978,0.390286184510038,0.695968707585336,0.191896535852448
"219",2454,0.0023820635093378,0.0021144028152742,0.00481276140013967,0.00516400069138222,2.345,0.691703298715181,NA,NA,Inf,Inf,NA,NA
"220",2455,0.00841037315510998,0.00547425075221911,0.00993729179013625,0.00459946982688994,2.253,0.647619031846976,1.92497991220756,0.57170057235817,1.80311292126988,0.544964213270564,0.606644813272084,0.319834439927687
"221",2509,0.00523037666949625,0.000348598231095934,0.00882813672323594,0.00289535851921064,3,0,2.19635631334982,0.317695455779074,1.88675412595171,0.383909610041783,0.776659544150494,0.141374834445419
"222",2557,0.00233857948751811,0.00195350847563614,0.00290811941965321,0.00191354270658872,2.485,0.640457012753537,NA,NA,Inf,Inf,NA,NA
"223",2563,0.00418410041841004,0,0.00547557567276625,0,2,0,1.76377056525885,0,1.61204142160263,0,0.567453884079407,0
"224",2610,0.00344773312181299,0.00445932681721375,0.00670429594760244,0.00823372722959061,2.582,0.582765489382839,NA,NA,Inf,Inf,NA,NA
"225",2654,0.0312524646882813,0.0272497583259565,0.0422218864724403,0.0235032587222642,2.672,0.469719742651549,1.78627217484941,0.489154018625886,1.63513195393548,0.473422170828186,0.541567313974709,0.280968606137652
"226",2655,0.00260056238084367,0.00282967764131586,0.0138465123487613,0.0114528431879275,1.996,0.626399534144444,1.38411946983807,0.343447693581392,1.26449531772269,0.293432248554134,0.296056308881314,0.238033843307733
"227",2666,0.0019407055664786,0.00156428188363178,0.00263794966905274,0.001459162145063,1.882,0.703257115549188,NA,NA,Inf,Inf,NA,NA
"228",2710,0.00235329807838785,0.000822432570922484,0.00240097879654957,0.00061284040282442,2.269,0.443661848524116,2.08656903937756,0.391544553615014,1.96121225403642,0.363080888834592,0.719381910170309,0.17580698974908
"229",2720,0.00145807770961145,0.00115828622740967,0.00439566219846467,0.00335806291779236,1.99,0.627928574197966,1.51577154950752,0.400987151287442,1.3781760743284,0.352385387037991,0.381609490138319,0.262289829482073
"230",2722,0.00399108638625027,0.00197985072340539,0.00369694700530338,0.00124330214264569,2.243,0.627969223246928,2.11902708770486,0.587426300870263,2.04950783411375,0.58013321588457,0.706888344333578,0.310242078971521
"231",2764,0.00405268490374873,0,0.0154424888675292,0,3,0,1.57812193769966,0,1.29359906198668,0,0.456235493012166,0
"232",2765,0.00285476878964391,0.00120097745403826,0.00255393774690722,0.000709226165795116,2.51,0.500150127611851,2.32129043438826,0.464813110134597,2.20254697816329,0.459622164304696,0.821456931030232,0.204900743725983
"233",2778,0.00157726871731434,0.00136302958278385,0.00198834088739376,0.00126606985909575,2.216,0.744243171213481,NA,NA,Inf,Inf,NA,NA
"234",2817,0.00170955224786986,0.00142878899273638,0.0108505516029106,0.0186450766046506,2.124,0.751790655162187,NA,NA,Inf,Inf,NA,NA
"235",2818,0.00546042092716638,0.00366128800678986,0.026010107845573,0.0127092324367739,2.251,0.433805471596649,1.37124025890303,0.17917810955245,1.21337878688539,0.125803129364237,0.306672928040222,0.136537197313665
"236",2819,0.00541689474284678,0.00787985604611415,0.00965265089736026,0.00715906001645385,2.338,0.621403365087558,1.67606848427835,0.441789068973678,1.50499416274843,0.402550644481586,0.481232973524315,0.267650219266457
"237",2831,0.00102249488752556,0,0.00204498977505112,0,2,0,1.5691925832142,0,1.38461538461538,0,0.450561208866304,0
"238",2872,0.00337213669007798,0.00242911538081401,0.00351448012065287,0.00151639322004056,2.45,0.609812981062121,2.02880103670498,0.536292676284279,1.87945235872287,0.52949842756537,0.668502131391835,0.288756141438977
"239",2874,0.00410659793836975,0.00148401165969136,0.00429926593983492,0.0014665898799384,3,0,2.50888967711809,0.326681604723741,2.31025067114611,0.407768019336895,0.910896284963949,0.135912783777089
"240",2888,0.00162129456546634,0.000918866021988561,0.00222700715269734,0.00153415845422939,2.368,0.65955364528673,NA,NA,Inf,Inf,NA,NA
"241",2929,0.0031669819085486,0.00606835637880195,0.00791031604083199,0.00775402969816464,2.153,0.726718046507115,NA,NA,Inf,Inf,NA,NA
"242",2939,0.000746713409290095,0.000291828909980965,0.00100301879442984,0.000210501175650515,3,0,2.51687314977508,0.16620589629748,2.22069482450138,0.229163377709422,0.920800703709158,0.0669184501689785
"243",2943,0.000929160062406373,0.00016826504374632,0.0125974142378528,0.0126499714577381,2.463,0.49887862239214,1.74045639054834,0.684551160263077,1.69039795117966,0.697309717230133,0.479708648818193,0.382694000895228
"244",2982,0.00641513328983126,0.00357567522841434,0.0200757376605143,0.0146850660246853,2.504,0.500234179394247,1.72850334782191,0.453107769111797,1.53854378042194,0.437625234387095,0.515176231516335,0.249939903003798
"245",2984,0.00357958782414145,0.00313256829624235,0.00695682691917314,0.0068199179917175,2.403,0.651932524128087,NA,NA,Inf,Inf,NA,NA
"246",3037,0.00226372382569327,0,0.00278737571803228,0,3,0,2.86991661510941,0,2.74377576650326,0,1.05428297538061,0
"247",3038,0.00659601216493534,0.00813749480231989,0.0105582415669162,0.00514463900020411,1.806,0.588821459111936,1.44892864418603,0.41871746198162,1.35662175811342,0.39075213233007,0.3311581851773,0.278589777672981
"248",3039,0.00679776188950998,0.0055419919574641,0.00731595312527611,0.00342991643035394,2.282,0.660993882659224,NA,NA,Inf,Inf,NA,NA
"249",3046,0,0,0.000303312629399586,0.000255069841547045,0.586,0.492794933868892,NA,NA,Inf,Inf,NA,NA
"250",3092,0,0,0.000338237781160157,0,1,0,1,0,1,0,0,0
"251",3093,0.00147517730496454,0.00207885206615368,0.00288995834740515,0.0022305961810046,1.664,0.74542582438473,NA,NA,Inf,Inf,NA,NA
"252",3094,0.00293696885688244,0.00318949563174971,0.00395944689377684,0.00276137054641746,2.282,0.723186697194441,NA,NA,Inf,Inf,NA,NA
"253",3095,0.00202578599996527,0.00156844142711929,0.00749016243348249,0.0122985361498102,2.227,0.712726440493816,NA,NA,Inf,Inf,NA,NA
"254",3096,0.00077487200774872,0,0.00127300401273004,0,2,0,1.65598253177276,0,1.47811238745731,0,0.504394507461034,0
"255",3147,0.000485292632907076,0.000405646755939116,0.00130486579052179,0.001044851661561,1.714,0.691868977973922,NA,NA,Inf,Inf,NA,NA
"256",3148,0.00252632398003316,0.00288676516932059,0.00401660452426621,0.00365984409722613,2.337,0.7013721714774,NA,NA,Inf,Inf,NA,NA
"257",3201,0.00506585612968592,0,0.00624788922661263,0,3,0,2.311925258845,0,1.9985401459854,0,0.838080622798401,0
"258",3203,0.00202326757713708,0,0.00135818320947304,0,2,0,1.99995272799586,0,1.9999054600884,0,0.693123544278543,0
"259",3204,0.000889679715302491,0,0.00105096488836153,0,3,0,2.91171475880798,0,2.82356610560266,0,1.06874217183061,0
