"","cells","median.pi.avg","median.pi.sd","mean.pi.avg","mean.pi.sd","hill.zero.avg","hill.zero.sd","hill.one.avg","hill.one.sd","hill.two.avg","hill.two.sd","shannon.avg","shannon.sd"
"46",742,0.00492045048562164,0.00260887897729886,0.00769160998509778,0.00418939197694523,5,0,3.5623595916714,0.732683973484367,3.00705493882697,0.842938177612916,1.24660181181707,0.225820811359075
"47",744,0.00661545902814585,0.00577258887262778,0.0132422278779923,0.00851054176413631,4.366,0.710315809023387,2.83548112661797,0.750873443076229,2.39781785515062,0.751274395967312,1.00528171682323,0.277601463864091
"48",776,0.00144748057342758,0.00060576302919217,0.00220001218658272,0.000895517486749619,4.167,0.638371771398551,3.10879538599704,0.594609710528762,2.6493852929622,0.618549577627868,1.11498352411023,0.199746912938194
"49",777,0.00443785214058142,0.00240507821112209,0.00581278013066914,0.00218774922056157,4.026,0.748253889989142,3.1890252414486,0.649969988152248,2.81375653802409,0.630225205235515,1.13725984774351,0.217626593991892
"50",832,0.00261577077133364,0.00240587015489097,0.00476859961373554,0.00363577935941789,3.902,0.906210360356368,2.82680343778492,0.796386390140135,2.44554163399078,0.763040511876147,0.994972389672721,0.308640207042205
"51",833,0.00253830140183769,0.0023507203264442,0.0060426051275527,0.00542268292589947,4.049,0.891848862977575,2.89078981674327,0.942928112214545,2.51312141376357,0.932318932803549,1.00216321259446,0.357173242253291
"52",834,0.00533176524581771,0.00314867021708745,0.0085577460151893,0.00610636593239988,4.683,0.529897906951701,3.44194265121857,0.784119410858806,2.96503085716095,0.848789366179775,1.20626062490657,0.254212433987903
"53",914,0.00226757369614512,0,0.00188488878697546,0,3,0,2.85958317682341,0,2.72597558125658,0,1.05067587184087,0
"54",917,0.00392439366191077,0.00601414687271852,0.0120741778194884,0.00924228215184234,4.126,0.789143045807758,2.41969764283493,0.783273566783076,2.04702336351817,0.750816467504905,0.831577886409655,0.324588377133209
"55",941,0,0,0.00124528875379939,0.00077118408387206,0.723,0.447740406342192,NA,NA,Inf,Inf,NA,NA
"56",942,0.000829542722754835,0.000712642228405598,0.00158632848989309,0.000690428126986566,2.965,0.82732065093255,2.41041017115862,0.638177939133699,2.14019371605293,0.557582118381918,0.841907891383871,0.283306533742172
"57",943,0.00194157120395328,0.000143258557393329,0.00195182817178515,0.000284911626240646,4.155,0.362085771753192,3.68992786657935,0.336084906741226,3.34243435971621,0.346378379637286,1.30171528188278,0.0869049605018681
"58",972,0.00192910565527682,0.00196588156828614,0.00716309622836605,0.00624059883092907,3.073,0.958430795409657,NA,NA,Inf,Inf,NA,NA
"59",976,0.00150120325465318,0.00270237573135836,0.018039279205819,0.0243116530237067,2.765,0.963692743411351,NA,NA,Inf,Inf,NA,NA
"60",996,0.00331540404765367,0.00521567267768611,0.00781421865084189,0.00641736714367996,3.8,0.957557787768923,2.52987344637174,0.814762089731597,2.17475466893101,0.772771505011007,0.872772382181442,0.341410418093379
"61",997,0,0,0.0175665040880281,0,2,0,1.32018909525077,0,1.1716687290033,0,0.277774980316265,0
"62",1024,0.00107477394996618,0.00060196323736876,0.00176508312369764,0.00100900039913816,3.876,0.871426063061793,NA,NA,Inf,Inf,NA,NA
"63",1031,0,0,0.00207253886010362,0,1,0,1,0,1,0,0,0
"64",1043,0.00101251124034022,0.000698519179109983,0.00137396156320155,0.00057940507646808,3.352,0.94920861616243,2.8861359565305,0.801405566533003,2.61594644479508,0.735512558711731,1.01549796850178,0.313123699096988
"65",1051,0.00562088826404651,0.00849217270764623,0.0117801879880823,0.00756998331595226,3.6,0.978241768151901,2.34547768773056,0.729588733955622,2.04503213952214,0.683654513087777,0.801631688642469,0.326078493333239
"66",1052,0.00352615365901984,0.00459669658392408,0.00894867235307727,0.00727443000479588,3.894,0.888568260491877,2.57998941106631,0.797175146562073,2.19816602771674,0.766817013033269,0.898329437585266,0.320133005104397
"67",1081,0.00274447302388813,0.00256175991522929,0.00581754772740209,0.00399951476672011,3.748,0.907369450289853,2.64878589126134,0.741719914814548,2.26807570234788,0.691328044312924,0.932437875497048,0.295468293552114
"68",1084,0.00432506449330002,0.0018469845924442,0.00716489777157907,0.00517983858719836,4.513,0.591761084544413,3.3117658412346,0.889813539124692,2.91569058737644,0.97452840127104,1.1563032900725,0.297864246572911
"69",1087,0.00184850283430117,0.00662260056751164,0.024217245970578,0.0300047231120107,2.617,1.01850299378468,NA,NA,Inf,Inf,NA,NA
"70",1136,0.0028553666856205,0.00180028168499751,0.00503749208501831,0.00366363475182443,3.961,0.792532085853384,2.93614074269193,0.806203040367296,2.57011915807058,0.833379606190166,1.03702812689554,0.289264269747427
