"","cells","median.pi.avg","median.pi.sd","mean.pi.avg","mean.pi.sd","hill.zero.avg","hill.zero.sd","hill.one.avg","hill.one.sd","hill.two.avg","hill.two.sd","shannon.avg","shannon.sd"
"85",2231,0.00127917829868754,0.000872020619264841,0.00506992550259322,0.00444726183574525,10,0,4.04768815550405,1.52799662210412,3.18390215252492,1.39603147743892,1.319164814754,0.412234287776367
"86",2232,0.00195693311395008,0,0.0166293653945272,0,10,0,1.70117695976606,0,1.25957202992395,0,0.53132034078697,0
"87",2237,0.00154249667808912,0.000812494768056639,0.00428698598915809,0.0035200311762776,10,0,4.66519585415469,1.60826884221995,3.7315879635097,1.58015491251466,1.47200235076633,0.386444034103676
"88",2238,0.00109221274317809,0.000417404832665277,0.00261184617480902,0.00119624567230658,10,0,4.27568358036691,1.32273648977521,3.32361641818688,1.38747904103907,1.40411445262432,0.315843503525534
"89",2282,0.000736089841755996,0.000253636092604966,0.00121553486236303,0.000160602356251188,10,0,4.48692259313976,0.403665834402289,3.79585143560234,0.363077769411827,1.49707929119827,0.090698719531064
"90",2291,0.00227519377340718,0.00139545396661105,0.00731407605842652,0.00417095018726383,10,0,4.22133329961965,1.28871376300736,3.21595632627107,1.19688034477979,1.39040282396701,0.323229637200963
"91",2337,0.00147482799294261,0.000700046154816031,0.00228793900500479,0.000986874167996415,10,0,5.7886299322386,1.29955984418861,4.85441546487191,1.36356016897673,1.72842699301561,0.24117458217513
"92",2341,0.00375607457606017,0.00137668873562678,0.00922589102359136,0.00319477994911326,10,0,4.63855490529554,1.24852756923281,3.30171203402943,1.25641218176149,1.50024326586639,0.258184294312116
"93",2454,0.00205677812612642,0.000553228965570942,0.00494782048355129,0.00210477925599159,10,0,4.69530775578465,1.39066192116104,3.54331002212707,1.43398647045697,1.50149634633353,0.303282583743753
"94",2557,0.00197507572363726,0.0010311777670759,0.00301145771641745,0.00102145898858912,10,0,5.95213477036455,1.05286315111656,4.91930440231136,1.13025742466361,1.76712327358266,0.186148777708576
"95",2610,0.00241822787354529,0.00122343021958114,0.00677354736172174,0.00429350720915735,10,0,4.94952312781655,1.47592156802307,3.72972624227184,1.41983230643153,1.54923597047669,0.329286738331183
"96",2778,0.00136400451041812,0.000650409182211281,0.00197835605654581,0.000619377765554345,10,0,5.62408981578614,1.07369417746311,4.77964765968085,1.08372607759533,1.70762747310609,0.201439573856242
"97",2817,0.00153420152536019,0.00039798608473664,0.0102098473782129,0.00701008982816319,10,0,3.31293938142809,2.06889968321737,2.75351056929651,1.88312984335881,1.00216306754076,0.61977209568247
"98",2872,0.00319640666082384,0.000958543530101401,0.00354281207376835,0.000297855679983937,10,0,6.40235466007074,0.387271931048382,5.79143254021731,0.403020924764728,1.85487248891635,0.0596342882662246
"99",2874,0.00449907887019092,0,0.00427015316521638,0,10,0,7.91123214923798,0,6.93669529232515,0,2.0682835407279,0
"100",2888,0.00170875086342878,0.000417797395862992,0.00218731811956505,0.00049174475851061,10,0,5.64438840509992,0.946537422293839,4.4164717732936,1.28788169508555,1.71694516230618,0.165021911501607
"101",2929,0.00151333227184091,0.000439603819541508,0.0079629445554971,0.00247521345242311,10,0,3.24054117101129,0.549248643016597,2.4658845942846,0.499267132362941,1.16085895148141,0.175190703922352
"102",2984,0.00303985367651063,0.000704361775383364,0.00704338928902495,0.00248073380042592,10,0,4.5050348006302,1.17235620520291,3.33935305117671,1.22085594740685,1.47220213230632,0.256123690971182
"103",3039,0.00559871906209292,0.0024486135572314,0.00729367244590536,0.00089986308710961,10,0,5.98526613946668,0.518459317565231,5.42524905649623,0.537837867110956,1.78557054807464,0.0863514141948172
"104",3094,0.00214242589336369,0.00114578139574548,0.0040429786133746,0.00130857575704268,10,0,5.31162173242749,0.911628747113236,4.33345390085295,0.884955975699141,1.6544154227166,0.178919488802351
"105",3095,0.00168539416539221,0.000645286294385667,0.00712065193868757,0.00497274400751478,10,0,3.84428534182932,2.04033015371899,3.17205540258179,1.95491710010617,1.19382090045252,0.560956207582518
"106",3148,0.00192570398982684,0.00101182690312799,0.00401833506372933,0.00196503034403665,10,0,4.99900008519843,1.22880613582003,3.95127881133175,1.24606470830995,1.57712308418357,0.259726337047627
