Sample.Name,treFile,Genus,Species,ClemName,Subspecies,Split,Lumped,Ingroup,Country,State,Locality,Lat,Long,Notes,clem_group0.9,clem_group0.8,clem_group0.7,lumped_group0.9,lumped_group0.8,lumped_group0.7
31733_CajamarcaPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
31791_CajamarcaPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
31803_CajamarcaPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
31892_CajamarcaPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
31894_CajamarcaPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
31901_CajamarcaPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
32031_CajamarcaPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
32150_CajamarcaPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
32314_CajamarcaPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
32496_CajamarcaPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
32526_CajamarcaPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
33076_CajamarcaPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
33117_CajamarcaPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
33654_CajamarcaPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
33704_CajamarcaPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
33871_CajamarcaPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
33929_CajamarcaPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
38416_StaCruzBO,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
39020_CochabambaBO,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
39896_LoretoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
39899_LoretoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
40006_LoretoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
40059_LoretoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
40217_LoretoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
40271_LoretoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
40866_CuscoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
41762_CochabambaBO,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
423_PiuraPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
43493_SnMartinPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
43986_SnMartinPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
44353_SnMartinPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
5451_SnMartinPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
5456_SnMartinPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
5548_SnMartinPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
7987_PascoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
8044_PascoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,palamblae,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
58337_PunoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
58341_PunoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
58369_PunoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
AM.CJV27_BO,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
AM.DOT11801_LaPazBO,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
AM.DOT2603_LaPazBO,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
AM.DOT2684_LaPazBO,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
AM.DOT2701_LaPazBO,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
AM.DOT2802_StaCruzBO,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
AM.DOT2857_StaCruzBO,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
AM.DOT5244_LaPazBO,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
AM.DOT6766_LaPazBO,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
AM.DOT7061_LaPazBO,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
FM398230_CuscoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
FM430008_CuscoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
FM430010_CuscoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
FM430011_CuscoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
FM430012_CuscoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
FM433589_CuscoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
FM433591_CuscoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
FM433592_CuscoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
FM433593_CuscoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
FM433595_CuscoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
FM433596_CuscoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
FM433597_CuscoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
FM433598_CuscoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
FM433599_CuscoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
FM433600_CuscoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
FM433601_CuscoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
FM433602_CuscoPE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
UW71492_StaCruzBO,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,striaticollis,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
ANSP15582_CarchiEC,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,viridiceps,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
ANSP15604_CarchiEC,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,viridiceps,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
KU17295_PE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,unassigned,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
KU17456_PE,Mionectes-striaticollis.tre,Mionectes,striaticollis,Mionectes striaticollis,unassigned,Mionectes-striaticollis,Mionectes-striaticollis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
JQ445579_Momotus_momota_FMNH_391276,Momotus-mexicanus.tre,Momotus,momota,Momotus momota,NA,NA,NA,drop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JQ445580_Momotus_momota_JAP_174,Momotus-mexicanus.tre,Momotus,momota,Momotus momota,NA,NA,NA,drop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JQ445581_Momotus_momota_JAP_351,Momotus-mexicanus.tre,Momotus,momota,Momotus momota,NA,NA,NA,drop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KF753088_Momotus_mexicanus_MZFC_Chis360,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,saturatus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,Chiapas,Rancho La Industria,16.1580556,-93.8066667,NA,1,1,1,1,1,1
KF753089_Momotus_mexicanus_MZFC_CHIS_375,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,saturatus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,CHIAPAS,Rancho La Industria,16.1580556,-93.8066667,NA,1,1,1,1,1,1
KF753090_Momotus_mexicanus_MZFC_CHIS_174,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,saturatus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,CHIAPAS,Ejido Adolfo L_pez Mateos,16.303057,-93.874628,NA,1,1,1,1,1,1
KF753091_Momotus_mexicanus_MZFC_CHIS_169,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,saturatus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,CHIAPAS,Ejido Adolfo L_pez Mateos,16.303057,-93.874628,NA,1,1,1,1,1,1
KF753096_Momotus_mexicanus_MZFC_ORT11_73,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,mexicanus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,GUERRERO,"1km N. Ejido Lomas de Chapultepec, Acapulco",16.71776,-99.62125,NA,2,2,2,2,2,2
KF753097_Momotus_mexicanus_MZFC_ORT11_81,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,mexicanus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,GUERRERO,"1km N. Ejido Lomas de Chapultepec, Acapulco",16.71776,-99.62125,NA,2,2,2,2,2,2
KF753098_Momotus_mexicanus_MZFC_ORT11_85,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,mexicanus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,GUERRERO,"1km N. Ejido Lomas de Chapultepec, Acapulco",16.71776,-99.62125,NA,2,2,2,2,2,2
KF753099_Momotus_mexicanus_MZFC_HJ6_042,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,mexicanus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,GUERRERO,"Entre Lomas de Chapultepec y La estacion, cerca a Rio Chacalapa",16.72318,-99.60116,NA,2,2,2,2,2,2
KF753100_Momotus_mexicanus_MZFC_TECO08_10,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,mexicanus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,GUERRERO,Tecomate pesqueria,16.7426389,-99.3632222,NA,2,2,2,2,2,2
KF753102_Momotus_mexicanus_MZFC_CONACYT_984,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,mexicanus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,GUERRERO,El Carmen 2km NE,16.8361667,-98.74725,NA,2,2,2,2,2,2
KF753113_Momotus_mexicanus_MZFC_Donado06_12,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,mexicanus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,GUERRERO,Carretera cerca a Chilpancingo,17.3,-99.8,NA,2,2,2,2,2,2
KF753104_Momotus_mexicanus_MZFC_BAL_315,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,mexicanus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,GUERRERO,"San Miguel Tecuiciapan, Tlalalpa",18.0277778,-99.515,NA,2,2,2,2,2,2
KF753105_Momotus_mexicanus_MZFC_BAL_328,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,mexicanus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,GUERRERO,"San Miguel Tecuiciapan, Tlalalpa",18.0277778,-99.515,NA,2,2,2,2,2,2
KF753107_Momotus_mexicanus_MZFC_AV_612,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,mexicanus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,GUERRERO,Zindar_ el Tondoche,18.45,-100.9666,NA,2,2,2,2,2,2
KF753114_Momotus_mexicanus_MZFC_URRA73,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,mexicanus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,JALISCO,"El Petacal, Ejido San Isidro Potrero Grnade, Mpio Toliman",19.58274,-103.85977,NA,2,3,3,2,3,3
KF753115_Momotus_mexicanus_MZFC_URRA74,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,mexicanus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,JALISCO,"El Petacal, Ejido San Isidro Potrero Grnade, Mpio Toliman",19.58274,-103.85977,NA,2,3,3,2,3,3
KF753106_Momotus_mexicanus_MZFC_CONACYT_1110,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,mexicanus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,MICHOACAN,Cortina Presa Infiernillo,18.2716667,-101.891667,NA,2,2,2,2,2,2
KF753108_Momotus_mexicanus_MZFC_HUAU_27,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,mexicanus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,MORELOS,"Jojutla, 16 Km SE CercaPueblo Huautla",18.4355667,-99.0014667,NA,2,2,2,2,2,2
KF753109_Momotus_mexicanus_MZFC_HUAU_28,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,mexicanus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,MORELOS,"Jojutla, 16 Km SE CercaPueblo Huautla",18.4355667,-99.0014667,NA,2,2,2,2,2,2
KF753110_Momotus_mexicanus_MZFC_HUAU_24,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,mexicanus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,MORELOS,"Jojutla, 16 Km SE CercaPueblo Huautla",18.4355667,-99.0014667,NA,2,2,2,2,2,2
KF753111_Momotus_mexicanus_MZFC_ORT_034,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,mexicanus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,NAYARIT,Mpio Bahia Balderas 3KM N Fortuna de Vallejo,20.9608,-105.1336,NA,2,3,3,2,3,3
KF753112_Momotus_mexicanus_MZFC_ORT_066,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,mexicanus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,NAYARIT,Mpio Bahia Balderas 3KM N Fortuna de Vallejo,20.9608,-105.1336,NA,2,3,3,2,3,3
KF753095_Momotus_mexicanus_MZFC_NAY_016,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,mexicanus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,NAYARIT,,NA,NA,NA,2,2,2,2,2,2
KF753092_Momotus_mexicanus_MZFC_CONACYT04_019,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,saturatus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,OAXACA,Santa Marêa Lachixonace,16.44958,-95.8296382,NA,1,1,1,1,1,1
KF753093_Momotus_mexicanus_MZFC_CONACYT04_155,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,saturatus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,OAXACA,Santa Marêa Lachixonace,16.44958,-95.8296382,NA,1,1,1,1,1,1
KF753094_Momotus_mexicanus_MZFC_CHIS_392,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,saturatus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,OAXACA,Rancho Las Minas,16.5147222,-94.2183333,NA,1,1,1,1,1,1
KF753101_Momotus_mexicanus_MZFC_OMVP_0674,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,mexicanus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,OAXACA,"Yucunino, cerca de Santa Ana del Progreso, Putla",16.8283333,-97.88,NA,1,1,1,1,1,1
KF753103_Momotus_mexicanus_MZFC_OMVP_0178,Momotus-mexicanus.tre,Momotus,mexicanus,Momotus mexicanus,mexicanus,Momotus-mexicanus,Momotus-mexicanus,y,Mexico,OAXACA,El Amate Putla,17.5003,-98.2642,NA,1,1,1,1,1,1
M_elisabeth,Myadestes-occidentalis.tre,Myadestes,elisabeth,Myadestes elisabeth,NA,NA,NA,drop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M_unicolor,Myadestes-occidentalis.tre,Myadestes,unicolor,Myadestes unicolor,NA,NA,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M_occidentalis_GUA_Quetzaltenango_gav2391,Myadestes-occidentalis.tre,Myadestes,occidentalis,Myadestes occidentalis,oberholseri,Myadestes-occidentalis,Myadestes-occidentalis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
M_occidentalis_GUA_Quetzaltenango_jk03604,Myadestes-occidentalis.tre,Myadestes,occidentalis,Myadestes occidentalis,oberholseri,Myadestes-occidentalis,Myadestes-occidentalis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
M_occidentalis_GUA_Totonicapan_DHB4707,Myadestes-occidentalis.tre,Myadestes,occidentalis,Myadestes occidentalis,oberholseri,Myadestes-occidentalis,Myadestes-occidentalis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
M_occidentalis_GUA_Totonicapan_DHB4708,Myadestes-occidentalis.tre,Myadestes,occidentalis,Myadestes occidentalis,oberholseri,Myadestes-occidentalis,Myadestes-occidentalis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
M_occidentalis_MX_Chiapas_brb730,Myadestes-occidentalis.tre,Myadestes,occidentalis,Myadestes occidentalis,oberholseri,Myadestes-occidentalis,Myadestes-occidentalis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
M_occidentalis_MX_Chiapas_brb734,Myadestes-occidentalis.tre,Myadestes,occidentalis,Myadestes occidentalis,oberholseri,Myadestes-occidentalis,Myadestes-occidentalis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
M_occidentalis_MX_Chiapas_brb735,Myadestes-occidentalis.tre,Myadestes,occidentalis,Myadestes occidentalis,oberholseri,Myadestes-occidentalis,Myadestes-occidentalis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
M_occidentalis_MX_Chiapas_brb806,Myadestes-occidentalis.tre,Myadestes,occidentalis,Myadestes occidentalis,oberholseri,Myadestes-occidentalis,Myadestes-occidentalis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
M_occidentalis_MX_Chiapas_brb815,Myadestes-occidentalis.tre,Myadestes,occidentalis,Myadestes occidentalis,oberholseri,Myadestes-occidentalis,Myadestes-occidentalis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
M_occidentalis_MX_Chiapas_brb816,Myadestes-occidentalis.tre,Myadestes,occidentalis,Myadestes occidentalis,oberholseri,Myadestes-occidentalis,Myadestes-occidentalis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
