"","cells","pi"
"383","28548",0.00523560209424084
"384","38656",0.00340136054421769
"385","42246",0.00102249488752556
"386","40815",0.000582241630276565
"387","40455",0.0119047619047619
"388","40814",0.00383435582822086
"389","37933",0.000977517106549365
"390","38656",0.00273204903677758
"391","40447",0.0083940799646565
"392","40452",0.0157181571815718
"393","40814",0.00260869565217391
"394","40815",0.000789889415481833
"395","42246",0.00720610824975151
"396","44040",0.00147874306839187
"397","41891",0.0821256038647343
"398","28548",0.00502197112366604
"399","30361",0.0504095778197858
"400","40814",0.00265486725663717
"401","40815",0.000903954802259887
"402","39734",0.00319858712715856
"403","41532",0.00941915227629513
"404","39377",0
"405","39734",0.0127450189561991
"406","42246",0.00978260869565217
"407","37933",0.0109604519774011
"408","38652",0.00242232754081095
"409","39377",0
"410","39734",0.0248033877797943
"411","40455",0.000807754442649435
"412","40456",0.0866510538641686
"413","38656",0.00407331975560081
"414","38660",0.132993774759479
"415","39740",0.0023696682464455
"416","40456",0.130331753554502
"417","40815",0.125066242713302
"418","41522",0
"419","41532",0.000526592943654555
"420","42246",0.0688596806243865
"421","44040",0.0325777282299021
"422","33941",0.00109649122807018
"423","33581",0
"424","32502",0
"425","32503",0
"426","32502",0.00299539170506912
"427","32502",0
"428","32503",0.00274348422496571
"429","42242",0.00345821325648415
"430","40814",0.000947867298578199
"431","40815",0.00154798761609907
"432","41156",0
"433","30360",0.00312989045383412
"434","38273",0
"435","29985",0.000803858520900322
"436","31064",0.068289384719405
"437","31424",0.00101317122593718
"438","39377",0.0139311043566363
"439","32502",0.00553898344738843
"440","40093",0.00101317122593718
"441","40456",0.0655200655200655
"442","30361",0.00709219858156028
"443","41170",0.00506585612968592
"444","39377",0.0060790273556231
"445","41532",0.0192502532928065
"446","32503",0.00119904076738609
"447","32503",0.00490196078431373
"448","32502",0.00108459869848156
"449","32502",0.0013196093956189
"450","32502",0.00492610837438424
"451","32502",0.00240641711229947
"452","32502",0.00182273866484393
"453","32502",0.00188420692017814
"454","32503",0.00640854472630174
"455","32502",0.00298953662182362
"456","33942",0
"457","41526",0.0797329570125923
"458","41532",0.00253292806484296
"459","29641",0.00306748466257669
"460","41526",0
"461","41526",0
"462","41526",0.00638977635782748
"463","38656",0.000613496932515337
"464","45123",0
"465","40456",0
"466","46909",0
"467","40455",0.0346504559270517
"468","41891",0
"469","30728",0.00419287211740042
"470","30728",0
"471","30728",0
"472","32503",0.040273556231003
"473","36105",0
"474","39357",0.00060790273556231
"475","30728",0
"476","33971",0
"477","30728",0.00405268490374873
"478","30728",0.00060790273556231
"479","38659",0.00101317122593718
"480","31785",0.00569908814589666
"481","37913",0.00762527233115468
"482","30346",0.00222222222222222
"483","36105",0.00101317122593718
"484","32503",0
"485","30728",0
"486","30728",0
"487","38273",0
"488","31785",0.000911854103343465
"489","33609",0.00195397307859314
"490","33971",0.00101317122593718
"491","34331",0
"492","38997",0
"493","37913",0.00615006150061501
"494","38996",0.00101317122593718
"495","30728",0.00101317122593718
"496","39740",0.00109469074986316
"497","33941",0
"498","37913",0
"499","38997",0.00551181102362205
"500","38996",0
"501","30724",0.00303951367781155
"502","31785",0.00265266648245372
"503","33609",0.0010129659643436
"504","34331",0.00141906873614191
"505","36105",0
"506","32141",0.00303951367781155
"507","38996",0.0103343465045593
"508","30728",0.00260529743812419
"509","32892",0.00329280648429585
"510","33609",0
"511","33971",0.0060790273556231
"512","30728",0.0317117117117117
"513","30728",0.00177304964539007
"514","38273",0
"515","33222",0.00202634245187437
"516","36105",0
"517","30728",0
"518","30728",0.000759878419452888
"519","30728",0
"520","41526",0
"521","30728",0.00280112044817927
"522","32141",0.00185701021355617
"523","32504",0.046242774566474
"524","41533",0.00102249488752556
"525","32892",0.0251074113856069
"526","41526",0.00202634245187437
"527","32502",0
"528","32503",0.00475780320741561
"529","32503",0.00283687943262411
"530","32503",0.000379506641366224
"531","32502",0.0179856115107914
"532","32502",0.0040273556231003
"533","32502",0.00252707581227437
"534","32503",0.00169345083808536
"535","32503",0.01216
"536","32503",0.00602263931888545
"537","32503",0.00283687943262411
"538","40815",0
"539","41533",0
"540","40814",0.00383435582822086
"541","32892",0.00101317122593718
"542","41526",0.000414593698175788
"543","41532",0.0141843971631206
"544","41532",0.00214018191546281
"545","32892",0.0423116615067079
"546","41526",0
"547","41526",0.00384245917387128
"548","37190",0.00458190148911798
"549","37190",0.00312989045383412
"550","33581",0.00455927051671732
"551","37190",0.00712074303405573
"552","41532",0.00131712259371834
"553","41532",0.00060790273556231
"554","33628",0
"555","40814",0.00102249488752556
"556","30347",0.00838574423480084
"557","36105",0
"558","41526",0
"559","41532",0.00506585612968592
"560","41532",0.00911854103343465
"561","30728",0.0151975683890578
"562","41526",0.00412505427702996
"563","41526",0
"564","33581",0
"565","33581",0.0262300948291286
"566","33581",0
"567","33581",0.0361736334405145
"568","33942",0
"569","37190",0.00283966797728266
"570","40452",0
"571","41526",0
"572","45829",0.00501848917062863
"573","46549",0
"574","45827",0.00230061349693252
"575","31424",0
"576","31424",0
"577","45843",0.00212750212750213
"578","30721",0.00102249488752556
"579","40459",0.00337423312883436
"580","38660",0
"581","40456",0.00152671755725191
"582","40093",0
"583","42242",0.0271143733567046
"584","37936",0.00111111111111111
"585","44040",0.0086687306501548
"586","45123",0.00368098159509202
"587","33977",0.0480859010270775
"588","33581",0
"589","33581",0
"590","42242",0
"591","33581",0.00163398692810458
"592","41532",0
"593","38656",0.00153374233128834
"594","42242",0.00192122958693564
"595","42242",0.000725689404934688
"596","38273",0
"597","45467",0.00609756097560976
"598","42242",0.000967585873246251
"599","42969",0.00202634245187437
"600","41156",0.000960614793467819
"601","41526",0.00297619047619048
"602","46189",0.00303951367781155
"603","46549",0.00405268490374873
"604","47269",0.0041994750656168
"605","46189",0.000759878419452888
"606","46549",0
"607","46189",0
"608","46189",0
"609","46549",0.00212992545260916
"610","46909",0.001085776330076
"611","32502",0.000291928185666326
"612","32502",0.000509597418039749
"613","40451",0.00191570881226054
"614","41526",0
"615","36830",0.00329489291598023
"616","38659",0.00227963525835866
"617","36830",0.000792393026941363
"618","30728",0.00101317122593718
"619","36830",0.000943396226415094
"620","30728",0.00307328605200946
"621","35746",0.01061388410786
"622","36830",0.00950871632329636
"623","30724",0.00901639344262295
"624","36830",0.00609281825252787
"625","47628",0.00303951367781155
"626","32502",0.00202634245187437
"627","32503",0.0600303951367781
"628","33581",0
"629","32502",0.00716612377850163
"630","32503",0
"631","33581",0.00434310532030402
"632","33222",0
"633","33581",0.00309065934065934
"634","33941",0.00810536980749747
"635","33941",0.00202634245187437
"636","32503",0
"637","33222",0.000477783086478739
"638","33581",0.0037914691943128
"639","42242",0
"640","45827",0.00189891907683319
"641","30728",0.00318979266347687
"642","47628",0.025062656641604
"643","47628",0.00101936799184506
"644","43682",0.0192502532928065
"645","41526",0.0364741641337386
"646","41156",0.00288184438040346
"647","42242",0.00288184438040346
"648","47269",0
"649","41526",0.000506585612968592
"650","41526",0.0643076923076923
"651","33942",0
"652","33942",0.00157232704402516
"653","41526",0.0151975683890578
"654","41526",0.000434216239687364
"655","30360",0.00110192837465565
"656","30728",0.00338028169014085
"657","32503",0.00188323917137476
"658","33222",0.00109439124487004
"659","42242",0.000960614793467819
"660","41532",0.00101317122593718
"661","40100",0.00512032770097286
"662","40815",0.00122887864823349
"663","40815",0.00798771121351767
"664","37222",0.00197530864197531
"665","40814",0.00389144905273938
"666","41532",0
"667","33581",0
"668","33581",0.0425531914893617
"669","37190",0
"670","33581",0.00648148148148148
"671","33581",0.00101317122593718
"672","33941",0.0419984387197502
"673","33581",0.00405268490374873
"674","42242",0
"675","41526",0
"676","29640",0.00213089802130898
"677","30359",0.00305810397553517
"678","30361",0.00799872909964653
"679","30359",0.00551876379690949
"680","29640",0.00635628557960767
"681","29641",0.00653846153846154
"682","30002",0.00918635170603675
"683","30359",0.0165889061689995
"684","30360",0.0091324200913242
"685","30361",0.0112440645773979
"686","30721",0.0161648177496038
"687","30722",0.0138112331846695
"688","30723",0.00697478991596639
"689","30724",0.00429419735373824
"690","30725",0.00401994171962223
"691","31441",0.00710299340436327
"692","32142",0.0141196013289037
"693","32504",0.00896827956347073
"694","32142",0.00731707317073171
"695","32504",0.00696020424704166
"696","29640",0.00716930746403071
"697","29641",0.00737092391304348
"698","30002",0.00726318802299664
"699","30359",0.00777674485125858
"700","30361",0.00814980928832921
"701","30362",0.0076665034724111
"702","30363",0.00646987672748797
"703","30721",0.00754447522314558
"704","30722",0.00779895133804964
"705","30723",0.00710491499965184
"706","30724",0.00716379575085848
"707","30725",0.0038109756097561
"708","31081",0.00653772378516624
"709","31082",0.00633056901223417
"710","31084",0.0109649122807018
"711","31441",0.00735365662770382
"712","31444",0.00565340291367689
"713","31802",0.00793650793650794
"714","31804",0.00771552537257121
"715","32142",0.0053680981595092
"716","32504",0.0227832512315271
"717","40451",0.0117078410311493
"718","33581",0.00405268490374873
"719","37190",0.00506585612968592
"720","41526",0.00101317122593718
"721","42242",0
"722","30727",0.00303951367781155
"723","41532",0.00202634245187437
"724","41891",0.00101781170483461
"725","40795",0
"726","40795",0.000962000962000962
"727","40447",0.000651405174018239
"728","44040",0
"729","42242",0.000960614793467819
"730","40459",0.000613496932515337
"731","41533",0
"732","41526",0.00455927051671732
"733","41526",0.00101317122593718
"734","47628",0.00246806039488966
"735","42242",0
"736","41526",0.00101317122593718
"737","33256",0.00109289617486339
"738","40814",0.00349761526232114
"739","32504",0
"740","32504",0.0233029381965552
"741","41526",0.00060882800608828
"742","30728",0.00449335167354425
"743","32141",0.000695410292072323
"744","32504",0.000407000407000407
"745","41532",0.000994749930920144
"746","33222",0
"747","32503",0.00117577895355673
"748","40814",0
"749","36466",0
"750","36105",0.00101317122593718
"751","30728",0
"752","36105",0.000929368029739777
"753","40814",0.00177304964539007
"754","31785",0
"755","32503",0.00223338916806253
"756","30346",0
"757","31802",0.0020607934054611
"758","30002",0.00728029121164847
"759","42242",0.00481000481000481
"760","37190",0.0020066889632107
"761","37190",0.000763358778625954
"762","37190",0.00333625027346314
"763","37190",0.00125984251968504
"764","33581",0
"765","37190",0
"766","33252",0.00405268490374873
"767","39377",0.00105652403592182
"768","40455",0
"769","39377",0.00462249614791988
"770","32892",0.00405268490374873
"771","37222",0.000841573742899221
"772","40459",0
"773","40814",0.00511247443762781
"774","40815",0.00306748466257669
"775","41533",0
"776","37222",0.000583917250583917
"777","32504",0.0117238384715588
"778","41526",0
"779","40815",0.00103359173126615
"780","40456",0
"781","40815",0
"782","44040",0.00140285246668225
"783","38660",0
"784","44040",0.00425950196592398
"785","40795",0
"786","42242",0.000960614793467819
"787","29641",0.0230769230769231
"788","44040",0.00210970464135021
"789","45467",0.00330578512396694
"790","45123",0.00379783815366637
"791","40093",0.0033003300330033
"792","40815",0.000613496932515337
"793","40456",0.113131313131313
"794","39377",0.00508905852417303
"795","38273",0
"796","40456",0.103015075376884
"797","31064",0.00303951367781155
"798","42242",0.00101317122593718
"799","40451",0.00228658536585366
"800","30362",0.00987654320987654
"801","30721",0.0101471334348047
"802","30722",0.00764452938365982
"803","30723",0.0101471334348047
"804","30725",0.0111618467782851
"805","31804",0.00202942668696093
"806","32504",0.00424736663268773
"807","30721",0.00757097791798107
"808","30722",0.00933640003407445
"809","31804",0.00992685475444096
"810","32504",0.00860832137733142
"811","41526",0.000960614793467819
"812","41527",0.00288184438040346
"813","42242",0.000960614793467819
"814","47628",0.00911854103343465
"815","32502",0
"816","33581",0.0384384384384384
"817","41156",0
"818","42242",0.00240153698366955
"819","45123",0.00864553314121037
"820","41522",0.00101317122593718
"821","41526",0.000434216239687364
"822","30722",0.00102092904543134
"823","32504",0.0109582059123344
"824","42242",0.000977517106549365
"825","36463",0.00152439024390244
"826","45467",0.00126182965299685
"827","33628",0.00351366424986057
"828","30362",0.0156355455568054
"829","30722",0.00582881272034831
"830","31082",0.0131912734652461
"831","31804",0
"832","41532",0.000506585612968592
"833","43682",0.00101317122593718
"834","42242",0.00288184438040346
"835","32502",0
"836","32503",0.000759878419452888
"837","33941",0.000759878419452888
"838","29641",0
"839","40447",0
"840","38659",0.00328407224958949
"841","30728",0
"842","30728",0
"843","30728",0.00060790273556231
"844","42242",0
"845","37190",0.00457317073170732
"846","33581",0.00158227848101266
"847","40795",0.00192122958693564
"848","37190",0.00202634245187437
"849","37190",0
"850","37190",0
"851","33581",0.00101317122593718
"852","41532",0.00121580547112462
"853","41156",0.00120772946859903
"854","40814",0.00334136722173532
"855","41533",0.00102249488752556
"856","42246",0.00101317122593718
"857","33941",0
"858","30728",0.0090877914951989
"859","33974",0.00506585612968592
"860","30346",0.00121580547112462
"861","39357",0
"862","30728",0.00101317122593718
"863","31785",0.00261735900033772
"864","41891",0.00109469074986316
"865","30728",0
"866","34331",0.000666518551433015
"867","30728",0.00101317122593718
"868","33974",0
"869","38273",0
"870","40447",0
"871","32502",0.00628302288352812
"872","41532",0
"873","41532",0.000868432479374729
"874","33941",0
"875","46909",0.01294810058855
"876","47269",0.0173076923076923
"877","46909",0.017196114465739
"878","47269",0.0170537340619308
"879","47269",0.00346594333936106
"880","44040",0.0160084254870985
"881","41522",0
"882","41526",0.00202634245187437
"883","42242",0.00294550810014728
"884","30728",0
"885","31785",0.000759878419452888
"886","32892",0.00210970464135021
"887","33252",0.00303951367781155
"888","33609",0.00101317122593718
"889","33971",0.00202634245187437
"890","35746",0.00257997936016512
"891","36830",0.00486736432221952
"892","36830",0.0189274447949527
"893","41891",0.00112422709387296
"894","41891",0.00245098039215686
"895","41891",0.00202942668696093
"896","41526",0.00121580547112462
"897","42242",0.00201409869083585
"898","42242",0.000970402717127608
"899","47269",0.00149476831091181
"900","45123",0
"901","40795",0.00384245917387128
"902","41526",0.00486322188449848
"903","29641",0.00792433537832311
"904","47269",0
"905","42242",0.00192400192400192
"906","42242",0
"907","32502",0.00101317122593718
"908","40795",0.00192400192400192
"909","30728",0
"910","41526",0
"911","42246",0.00125549278091651
"912","45123",0
"913","40459",0.000613496932515337
"914","41533",0
"915","32503",0
"916","41527",0.00291970802919708
"917","41526",0.00077639751552795
"918","32502",0
"919","38273",0.0033500837520938
"920","32503",0.00405268490374873
"921","36105",0.00161030595813205
"922","38273",0.00378787878787879
"923","40455",0.00182370820668693
"924","36105",0.00112612612612613
"925","32502",0.0174757281553398
"926","32142",0.0060790273556231
"927","38273",0.000805152979066023
"928","41891",0
"929","30728",0.00449438202247191
"930","41891",0.00516129032258065
"931","38997",0.00120554550934298
"932","30722",0.00551325807298504
"933","30723",0.00460122699386503
"934","30724",0.00428571428571429
"935","31802",0.00555313588850174
"936","32504",0.00813008130081301
"937","41532",0.00506585612968592
"938","41532",0.00131712259371834
"939","41532",0.00263424518743668
"940","32892",0.00481256332320162
"941","41526",0.00202634245187437
"942","41526",0.000506585612968592
"943","40447",0.00478927203065134
"944","40452",0.00205761316872428
"945","40815",0
"946","44040",0.00391956373551466
"947","46549",0.000337723741979061
"948","47269",0
"949","46909",0.00303951367781155
"950","47269",0.00060790273556231
"951","46909",0
"952","47269",0
"953","46909",0.00569908814589666
"954","46549",0
"955","46189",0.00202634245187437
"956","47269",0.00060790273556231
"957","46909",0.00293819655521783
"958","40100",0.00408997955010225
"959","42242",0.000963391136801541
"960","33628",0.000766871165644172
"961","41526",0.00384245917387128
"962","42242",0.00316652823920266
"963","41526",0
"964","30728",0.000931098696461825
"965","33581",0.00104493207941484
"966","41532",0.000810536980749747
"967","41532",0
"968","41532",0.00202634245187437
"969","41532",0.00151975683890578
"970","41532",0
"971","41532",0
"972","41532",0
"973","41532",0.0162107396149949
"974","30360",0
"975","41532",0
"976","30727",0
"977","41526",0
"978","33942",0
"979","41526",0
"980","33942",0.0501519756838906
"981","41526",0.088145896656535
"982","40447",0
"983","44040",0.00102249488752556
"984","40814",0
"985","37936",0.00111669458403127
"986","33977",0.0037817396002161
"987","29641",0.0907975460122699
"988","44040",0.00146396396396396
"989","30727",0.00273556231003039
"990","42969",0.0430597771023303
"991","42242",0.00192400192400192
"992","40093",0
"993","40815",0.0018624014022787
"994","32504",0.00182370820668693
"995","30721",0.00547945205479452
"996","30722",0.0054369918699187
"997","47269",0
"998","40795",0.00144717800289436
"999","42242",0.0117195004803074
"1000","30728",0.000960614793467819
"1001","32141",0.00845070422535211
"1002","32504",0.000695410292072323
"1003","42242",0.000960614793467819
"1004","47270",0.000960614793467819
"1005","43682",0.000960614793467819
"1006","42242",0.00155038759689922
"1007","33581",0.00210637177461822
"1008","41526",0.00102564102564103
"1009","41526",0.000828958275766786
"1010","41526",0.000911854103343465
"1011","41526",0.00060790273556231
"1012","45123",0.00202634245187437
"1013","30002",0.00290360046457607
"1014","44040",0.0131086142322097
"1015","36463",0.00127186009538951
"1016","40815",0.00803497577691126
"1017","45843",0.0116564417177914
"1018","38659",0.0426497277676951
"1019","40459",0.00280373831775701
"1020","29641",0.000613496932515337
"1021","40447",0.00639032815198618
"1022","40452",0.000750750750750751
"1023","44040",0.00231660231660232
"1024","40452",0
"1025","45123",0.00256410256410256
"1026","33581",0
"1027","37190",0.00104493207941484
