Species_name,Latitude,Longitude,GID,Accession_number
Liomys_pictus,22.48146,-105.33054,327416926,JF445508
Liomys_pictus,22.48146,-105.33054,327416928,JF445509
Liomys_pictus,22.48146,-105.33054,327416930,JF445510
Liomys_pictus,22.48146,-105.33054,327416932,JF445511
Liomys_pictus,22.48146,-105.33054,327416934,JF445512
Liomys_pictus,22.48146,-105.33054,327416936,JF445513
Liomys_pictus,22.48146,-105.33054,327416938,JF445514
Liomys_pictus,22.48146,-105.33054,327416940,JF445515
Liomys_pictus,22.48146,-105.33054,327416942,JF445516
Liomys_pictus,22.48146,-105.33054,327416944,JF445517
Liomys_pictus,22.48146,-105.33054,327416946,JF445518
Liomys_pictus,22.7388,-105.72987,327416948,JF445519
Liomys_pictus,22.7388,-105.72987,327416950,JF445520
Liomys_pictus,22.7388,-105.72987,327416952,JF445521
Liomys_pictus,22.7388,-105.72987,327416954,JF445522
Liomys_pictus,22.7388,-105.72987,327416956,JF445523
Liomys_pictus,22.7388,-105.72987,327416958,JF445524
Liomys_pictus,22.7388,-105.72987,327416960,JF445525
Liomys_pictus,22.7388,-105.72987,327416962,JF445526
Liomys_pictus,22.7388,-105.72987,327416964,JF445527
Liomys_pictus,22.7388,-105.72987,327416966,JF445528
Liomys_pictus,22.7388,-105.72987,327416968,JF445529
Liomys_pictus,23.01761,-105.85768,327416970,JF445530
Liomys_pictus,21.81295,-105.20844,327416972,JF445531
Liomys_pictus,21.81295,-105.20844,327416974,JF445532
Liomys_pictus,21.81295,-105.20844,327416976,JF445533
Liomys_pictus,21.81295,-105.20844,327416978,JF445534
Liomys_pictus,21.81295,-105.20844,327416980,JF445535
Liomys_pictus,21.81295,-105.20844,327416982,JF445536
Liomys_pictus,21.81295,-105.20844,327416984,JF445537
Liomys_pictus,21.81295,-105.20844,327416986,JF445538
Liomys_pictus,21.03884,-105.24792,327416988,JF445539
Liomys_pictus,21.03884,-105.24792,327416990,JF445540
Liomys_pictus,21.03884,-105.24792,327416992,JF445541
Liomys_pictus,21.03884,-105.24792,327416994,JF445542
Liomys_pictus,21.03884,-105.24792,327416996,JF445543
Liomys_pictus,21.03884,-105.24792,327416998,JF445544
Liomys_pictus,21.03884,-105.24792,327417000,JF445545
Liomys_pictus,21.03884,-105.24792,327417002,JF445546
Liomys_pictus,21.03884,-105.24792,327417004,JF445547
Liomys_pictus,21.03884,-105.24792,327417006,JF445548
Liomys_pictus,21.03884,-105.24792,327417008,JF445549
Liomys_pictus,21.03884,-105.24792,327417010,JF445550
Liomys_pictus,21.03884,-105.24792,327417012,JF445551
Liomys_pictus,21.03884,-105.24792,327417014,JF445552
Liomys_pictus,21.18021,-105.13595,327417016,JF445553
Liomys_pictus,21.18021,-105.13595,327417018,JF445554
Liomys_pictus,21.18021,-105.13595,327417020,JF445555
Liomys_pictus,21.18021,-105.13595,327417022,JF445556
Liomys_pictus,21.18021,-105.13595,327417024,JF445557
Liomys_pictus,21.18021,-105.13595,327417026,JF445558
Liomys_pictus,21.18021,-105.13595,327417028,JF445559
Liomys_pictus,21.18021,-105.13595,327417030,JF445560
Liomys_pictus,21.18021,-105.13595,327417032,JF445561
Liomys_pictus,21.18021,-105.13595,327417034,JF445562
Liomys_pictus,21.18021,-105.13595,327417036,JF445563
Liomys_pictus,21.18021,-105.13595,327417038,JF445564
Liomys_pictus,21.18021,-105.13595,327417040,JF445565
Liomys_pictus,21.18021,-105.13595,327417042,JF445566
Liomys_pictus,21.18021,-105.13595,327417044,JF445567
Liomys_pictus,21.18021,-105.13595,327417046,JF445568
Liomys_pictus,21.18021,-105.13595,327417048,JF445569
Liomys_pictus,21.18021,-105.13595,327417050,JF445570
Liomys_pictus,21.18021,-105.13595,327417052,JF445571
Liomys_pictus,21.18021,-105.13595,327417054,JF445572
Liomys_pictus,21.18021,-105.13595,327417056,JF445573
Liomys_pictus,21.18021,-105.13595,327417058,JF445574
Liomys_pictus,21.18021,-105.13595,327417060,JF445575
Liomys_pictus,21.18021,-105.13595,327417062,JF445576
Liomys_pictus,21.18021,-105.13595,327417064,JF445577
Liomys_pictus,21.18021,-105.13595,327417066,JF445578
Liomys_pictus,21.18021,-105.13595,327417068,JF445579
Liomys_pictus,21.18021,-105.13595,327417070,JF445580
Liomys_pictus,21.18021,-105.13595,327417072,JF445581
Liomys_pictus,21.18021,-105.13595,327417074,JF445582
Liomys_pictus,21.18021,-105.13595,327417076,JF445583
Liomys_pictus,19.48016,-103.46101,327417078,JF445584
Liomys_pictus,19.48016,-103.46101,327417080,JF445585
Liomys_pictus,19.48016,-103.46101,327417082,JF445586
Liomys_pictus,19.48016,-103.46101,327417084,JF445587
Liomys_pictus,19.48016,-103.46101,327417086,JF445588
Liomys_pictus,19.48016,-103.46101,327417088,JF445589
Liomys_pictus,19.48016,-103.46101,327417090,JF445590
Liomys_pictus,19.48016,-103.46101,327417092,JF445591
Liomys_pictus,19.48016,-103.46101,327417094,JF445592
Liomys_pictus,19.48016,-103.46101,327417096,JF445593
Liomys_pictus,19.48016,-103.46101,327417098,JF445594
Liomys_pictus,19.48016,-103.46101,327417100,JF445595
Liomys_pictus,22.46962,-105.11995,327417102,JF445596
Liomys_pictus,22.46962,-105.11995,327417104,JF445597
Liomys_pictus,22.46962,-105.11995,327417106,JF445598
Liomys_pictus,22.46962,-105.11995,327417108,JF445599
Liomys_pictus,22.46962,-105.11995,327417110,JF445600
Liomys_pictus,22.46962,-105.11995,327417112,JF445601
Liomys_pictus,22.46962,-105.11995,327417114,JF445602
Liomys_pictus,22.46962,-105.11995,327417116,JF445603
Liomys_pictus,22.46962,-105.11995,327417118,JF445604
Liomys_pictus,22.46962,-105.11995,327417120,JF445605
Liomys_pictus,22.46962,-105.11995,327417122,JF445606
Liomys_pictus,22.46962,-105.11995,327417124,JF445607
Liomys_pictus,22.46962,-105.11995,327417126,JF445608
Liomys_pictus,22.46962,-105.11995,327417128,JF445609
Liomys_pictus,22.46962,-105.11995,327417130,JF445610
Liomys_pictus,22.46962,-105.11995,327417132,JF445611
Liomys_pictus,22.46962,-105.11995,327417134,JF445612
Liomys_pictus,22.46962,-105.11995,327417136,JF445613
Liomys_pictus,22.46962,-105.11995,327417138,JF445614
Liomys_pictus,22.46962,-105.11995,327417140,JF445615
Liomys_pictus,22.46962,-105.11995,327417142,JF445616
Liomys_pictus,22.46962,-105.11995,327417144,JF445617
Liomys_pictus,22.46962,-105.11995,327417146,JF445618
Liomys_pictus,22.46962,-105.11995,327417148,JF445619
Liomys_pictus,22.46962,-105.11995,327417150,JF445620
Liomys_pictus,22.46962,-105.11995,327417152,JF445621
Liomys_pictus,22.46962,-105.11995,327417154,JF445622
Liomys_pictus,21.48122,-105.09851,327417156,JF445623
Liomys_pictus,21.48122,-105.09851,327417158,JF445624
Liomys_pictus,21.48122,-105.09851,327417160,JF445625
Liomys_pictus,21.48122,-105.09851,327417162,JF445626
Liomys_pictus,21.48122,-105.09851,327417164,JF445627
Liomys_pictus,21.48122,-105.09851,327417166,JF445628
Liomys_pictus,21.48122,-105.09851,327417168,JF445629
Liomys_pictus,21.48122,-105.09851,327417170,JF445630
Liomys_pictus,21.48122,-105.09851,327417172,JF445631
Liomys_pictus,21.48122,-105.09851,327417174,JF445632
Liomys_pictus,21.48122,-105.09851,327417176,JF445633
Liomys_pictus,16.833,-92.9,327417178,JF445634
Liomys_pictus,19.683,-96.417,327417180,JF445635
Liomys_pictus,21.14787,-105.08989,327417182,JF445636
Liomys_pictus,21.14787,-105.08989,327417184,JF445637
Liomys_pictus,21.14787,-105.08989,327417186,JF445638
Liomys_pictus,21.14787,-105.08989,327417188,JF445639
Liomys_pictus,21.14787,-105.08989,327417190,JF445640
Liomys_pictus,21.14787,-105.08989,327417192,JF445641
Liomys_pictus,21.14787,-105.08989,327417194,JF445642
Liomys_pictus,21.14787,-105.08989,327417196,JF445643
Liomys_pictus,21.14787,-105.08989,327417198,JF445644
Liomys_pictus,21.14787,-105.08989,327417200,JF445645
Liomys_pictus,21.14787,-105.08989,327417202,JF445646
Liomys_pictus,21.48122,-105.09851,327417204,JF445647
Liomys_pictus,21.48122,-105.09851,327417206,JF445648
Liomys_pictus,21.48122,-105.09851,327417208,JF445649
Liomys_pictus,21.48122,-105.09851,327417210,JF445650
Liomys_pictus,21.48122,-105.09851,327417212,JF445651
Liomys_pictus,21.48122,-105.09851,327417214,JF445652
Liomys_pictus,21.48122,-105.09851,327417216,JF445653
Liomys_pictus,21.48122,-105.09851,327417218,JF445654
Liomys_pictus,19.38708,-103.57244,327417220,JF445655
Liomys_pictus,19.38708,-103.57244,327417222,JF445656
Liomys_pictus,19.38708,-103.57244,327417224,JF445657
Liomys_pictus,19.38708,-103.57244,327417226,JF445658
Liomys_pictus,19.38708,-103.57244,327417228,JF445659
Liomys_pictus,19.38708,-103.57244,327417244,JF445667
Liomys_pictus,19.38708,-103.57244,327417246,JF445668
Liomys_pictus,19.38708,-103.57244,327417248,JF445669
Liomys_pictus,19.38708,-103.57244,327417250,JF445670
Liomys_pictus,19.38708,-103.57244,327417252,JF445671
Liomys_pictus,19.38708,-103.57244,327417254,JF445672
Liomys_pictus,19.38708,-103.57244,327417256,JF445673
Liomys_pictus,19.38708,-103.57244,327417258,JF445674
Liomys_pictus,19.38708,-103.57244,327417260,JF445675
Liomys_pictus,19.38708,-103.57244,327417262,JF445676
Liomys_pictus,19.38708,-103.57244,327417264,JF445677
Liomys_pictus,19.38708,-103.57244,327417266,JF445678
Liomys_pictus,19.38708,-103.57244,327417268,JF445679
Liomys_pictus,19.38708,-103.57244,327417270,JF445680
Liomys_pictus,19.38708,-103.57244,327417272,JF445681
Liomys_pictus,20.80336,-104.23562,327417274,JF445682
Liomys_pictus,20.80336,-104.23562,327417276,JF445683
Liomys_pictus,20.80336,-104.23562,327417278,JF445684
Liomys_pictus,20.80336,-104.23562,327417280,JF445685
Liomys_pictus,20.80336,-104.23562,327417282,JF445686
Liomys_pictus,20.80336,-104.23562,327417284,JF445687
Liomys_pictus,20.80336,-104.23562,327417286,JF445688
Liomys_pictus,19.24997,-103.72714,327417288,JF445689
Liomys_pictus,19.24997,-103.72714,327417290,JF445690
Liomys_pictus,19.24997,-103.72714,327417292,JF445691
Liomys_pictus,19.24997,-103.72714,327417294,JF445692
Liomys_pictus,19.24997,-103.72714,327417296,JF445693
Liomys_pictus,19.24997,-103.72714,327417298,JF445694
Liomys_pictus,19.24997,-103.72714,327417300,JF445695
Liomys_pictus,19.24997,-103.72714,327417302,JF445696
Liomys_pictus,20.80336,-104.23562,327417304,JF445697
Liomys_pictus,20.80336,-104.23562,327417306,JF445698
Liomys_pictus,20.80336,-104.23562,327417308,JF445699
Liomys_pictus,20.80336,-104.23562,327417310,JF445700
Liomys_pictus,20.80336,-104.23562,327417312,JF445701
Liomys_pictus,20.80336,-104.23562,327417314,JF445702
Liomys_pictus,20.80336,-104.23562,327417320,JF445705
Liomys_pictus,20.80336,-104.23562,327417322,JF445706
Liomys_pictus,20.80336,-104.23562,327417324,JF445707
Liomys_pictus,20.80336,-104.23562,327417326,JF445708
Liomys_pictus,20.80336,-104.23562,327417328,JF445709
Liomys_pictus,20.80336,-104.23562,327417330,JF445710
Liomys_pictus,20.80336,-104.23562,327417332,JF445711
Liomys_pictus,20.80336,-104.23562,327417334,JF445712
Liomys_pictus,20.80336,-104.23562,327417336,JF445713
Liomys_pictus,20.80336,-104.23562,327417338,JF445714
Liomys_pictus,20.80336,-104.23562,327417340,JF445715
Liomys_pictus,20.80336,-104.23562,327417342,JF445716
Liomys_pictus,19.24997,-103.72714,327417344,JF445717
Liomys_pictus,19.24997,-103.72714,327417346,JF445718
Liomys_pictus,19.24997,-103.72714,327417348,JF445719
Liomys_pictus,19.24997,-103.72714,327417350,JF445720
Liomys_pictus,19.24997,-103.72714,327417352,JF445721
Liomys_pictus,19.24997,-103.72714,327417354,JF445722
Liomys_pictus,19.24997,-103.72714,327417356,JF445723
Liomys_pictus,19.24997,-103.72714,327417358,JF445724
Liomys_pictus,19.24997,-103.72714,327417360,JF445725
Liomys_pictus,19.24997,-103.72714,327417362,JF445726
Liomys_pictus,19.24997,-103.72714,327417364,JF445727
Liomys_pictus,19.24997,-103.72714,327417366,JF445728
Liomys_pictus,19.24997,-103.72714,327417368,JF445729
Liomys_pictus,19.24997,-103.72714,327417370,JF445730
Liomys_pictus,19.24997,-103.72714,327417372,JF445731
Liomys_pictus,19.24997,-103.72714,327417374,JF445732
Liomys_pictus,19.24997,-103.72714,327417376,JF445733
Liomys_pictus,19.24997,-103.72714,327417378,JF445734
Liomys_pictus,19.24997,-103.72714,327417380,JF445735
Liomys_pictus,19.24997,-103.72714,327417382,JF445736
Liomys_pictus,19.75412,-103.18,327417384,JF445737
Liomys_pictus,19.75412,-103.18,327417386,JF445738
Liomys_pictus,19.24997,-103.72714,327417388,JF445739
Liomys_pictus,19.24997,-103.72714,327417390,JF445740
Liomys_pictus,19.75412,-103.18,327417392,JF445741
Liomys_pictus,19.75412,-103.18,327417396,JF445743
Liomys_pictus,19.75412,-103.18,327417398,JF445744
Liomys_pictus,19.24997,-103.72714,327417402,JF445746
Liomys_pictus,19.24997,-103.72714,327417404,JF445747
Liomys_pictus,19.24997,-103.72714,327417406,JF445748
Liomys_pictus,19.24997,-103.72714,327417408,JF445749
Liomys_pictus,19.24997,-103.72714,327417410,JF445750
Liomys_pictus,19.24997,-103.72714,327417412,JF445751
Liomys_pictus,19.24997,-103.72714,327417414,JF445752
Liomys_pictus,19.24997,-103.72714,327417416,JF445753
Liomys_pictus,19.24997,-103.72714,327417418,JF445754
Liomys_pictus,19.24997,-103.72714,327417420,JF445755
Liomys_pictus,18.91937,-104.06873,327417434,JF445762
Liomys_pictus,18.91937,-104.06873,327417436,JF445763
Liomys_pictus,18.91937,-104.06873,327417438,JF445764
Liomys_pictus,18.91937,-104.06873,327417440,JF445765
Liomys_pictus,18.91937,-104.06873,327417442,JF445766
Liomys_pictus,19.24997,-103.72714,327417444,JF445767
Liomys_pictus,18.03349,-102.32566,327417460,JF445775
Liomys_pictus,18.03349,-102.32566,327417462,JF445776
Liomys_pictus,18.03349,-102.32566,327417464,JF445777
Liomys_pictus,18.03349,-102.32566,327417466,JF445778
Liomys_pictus,18.03349,-102.32566,327417468,JF445779
Liomys_pictus,18.03349,-102.32566,327417472,JF445781
Liomys_pictus,18.03349,-102.32566,327417474,JF445782
Liomys_pictus,18.03349,-102.32566,327417478,JF445784
Liomys_pictus,18.03349,-102.32566,327417480,JF445785
Liomys_pictus,18.03349,-102.32566,327417482,JF445786
Liomys_pictus,18.03349,-102.32566,327417484,JF445787
Liomys_pictus,18.03349,-102.32566,327417486,JF445788
Liomys_pictus,18.03349,-102.32566,327417490,JF445790
Liomys_pictus,18.03349,-102.32566,327417492,JF445791
Liomys_pictus,18.03349,-102.32566,327417494,JF445792
Liomys_pictus,18.03349,-102.32566,327417496,JF445793
Liomys_pictus,18.03349,-102.32566,327417498,JF445794
Liomys_pictus,19.24997,-103.72714,327417500,JF445795
Liomys_pictus,19.24997,-103.72714,327417502,JF445796
Liomys_pictus,19.24997,-103.72714,327417504,JF445797
Liomys_pictus,19.24997,-103.72714,327417506,JF445798
Liomys_pictus,19.24997,-103.72714,327417508,JF445799
Liomys_pictus,19.24997,-103.72714,327417510,JF445800
Liomys_pictus,19.24997,-103.72714,327417512,JF445801
Liomys_pictus,19.24997,-103.72714,327417514,JF445802
Liomys_pictus,19.24997,-103.72714,327417516,JF445803
Liomys_pictus,19.24997,-103.72714,327417518,JF445804
Liomys_pictus,19.24997,-103.72714,327417520,JF445805
Liomys_pictus,21.14787,-105.08989,327417522,JF445806
Liomys_pictus,21.14787,-105.08989,327417524,JF445807
Liomys_pictus,21.14787,-105.08989,327417526,JF445808
Liomys_pictus,21.14787,-105.08989,327417528,JF445809
Liomys_pictus,19.52974,-105.08278,327417530,JF445810
Liomys_pictus,19.52974,-105.08278,327417532,JF445811
Liomys_pictus,19.52974,-105.08278,327417534,JF445812
Liomys_pictus,19.52974,-105.08278,327417536,JF445813
Liomys_pictus,19.52974,-105.08278,327417538,JF445814
Liomys_pictus,21.14787,-105.08989,327417540,JF445815
Liomys_pictus,21.14787,-105.08989,327417542,JF445816
Liomys_pictus,21.14787,-105.08989,327417544,JF445817
Liomys_pictus,21.14787,-105.08989,327417546,JF445818
Liomys_pictus,19.11695,-104.34214,327417548,JF445819
Liomys_pictus,19.11695,-104.34214,327417550,JF445820
Liomys_pictus,19.11695,-104.34214,327417552,JF445821
Liomys_pictus,19.11695,-104.34214,327417554,JF445822
Liomys_pictus,19.11695,-104.34214,327417556,JF445823
Liomys_pictus,19.11695,-104.34214,327417558,JF445824
Liomys_pictus,19.11695,-104.34214,327417560,JF445825
Liomys_pictus,19.11695,-104.34214,327417562,JF445826
Liomys_pictus,19.11695,-104.34214,327417564,JF445827
Liomys_pictus,19.11695,-104.34214,327417566,JF445828
Liomys_pictus,19.11695,-104.34214,327417568,JF445829
Liomys_pictus,19.11695,-104.34214,327417570,JF445830
Liomys_pictus,19.11695,-104.34214,327417572,JF445831
Liomys_pictus,19.11695,-104.34214,327417574,JF445832
Liomys_pictus,19.11695,-104.34214,327417576,JF445833
Liomys_pictus,19.11695,-104.34214,327417578,JF445834
Liomys_pictus,19.11695,-104.34214,327417580,JF445835
Liomys_pictus,19.24997,-103.72714,327417588,JF445839
Liomys_pictus,19.24997,-103.72714,327417590,JF445840
Liomys_pictus,19.24997,-103.72714,327417592,JF445841
Liomys_pictus,19.24997,-103.72714,327417594,JF445842
Liomys_pictus,19.24997,-103.72714,327417596,JF445843
Liomys_pictus,19.24997,-103.72714,327417598,JF445844
Liomys_pictus,19.24997,-103.72714,327417600,JF445845
Liomys_pictus,19.24997,-103.72714,327417602,JF445846
Liomys_pictus,19.24997,-103.72714,327417604,JF445847
Liomys_pictus,19.24997,-103.72714,327417606,JF445848
Liomys_pictus,19.24997,-103.72714,327417608,JF445849
Liomys_pictus,19.24997,-103.72714,327417610,JF445850
Liomys_pictus,18.91678,-103.87786,327417612,JF445851
Liomys_pictus,18.91678,-103.87786,327417614,JF445852
Liomys_pictus,18.91678,-103.87786,327417616,JF445853
Liomys_pictus,18.91678,-103.87786,327417618,JF445854
Liomys_pictus,18.91678,-103.87786,327417620,JF445855
Liomys_pictus,19.24997,-103.72714,327417622,JF445856
Liomys_pictus,19.24997,-103.72714,327417624,JF445857
Liomys_pictus,19.24997,-103.72714,327417626,JF445858
Liomys_pictus,19.24997,-103.72714,327417628,JF445859
Liomys_pictus,19.24997,-103.72714,327417630,JF445860
Liomys_pictus,19.24997,-103.72714,327417632,JF445861
Liomys_pictus,19.24997,-103.72714,327417634,JF445862
Liomys_pictus,19.24997,-103.72714,327417636,JF445863
Liomys_pictus,19.24997,-103.72714,327417638,JF445864
Liomys_pictus,19.24997,-103.72714,327417640,JF445865
Liomys_pictus,19.24997,-103.72714,327417642,JF445866
Liomys_pictus,19.24997,-103.72714,327417644,JF445867
Liomys_pictus,19.24997,-103.72714,327417646,JF445868
Liomys_pictus,18.88208,-103.95207,327417648,JF445869
Liomys_pictus,18.88208,-103.95207,327417650,JF445870
Liomys_pictus,18.88208,-103.95207,327417652,JF445871
Liomys_pictus,18.88208,-103.95207,327417654,JF445872
Liomys_pictus,18.88208,-103.95207,327417656,JF445873
Liomys_pictus,18.88208,-103.95207,327417658,JF445874
Liomys_pictus,18.88208,-103.95207,327417660,JF445875
Liomys_pictus,18.88208,-103.95207,327417662,JF445876
Liomys_pictus,18.88208,-103.95207,327417664,JF445877
Liomys_pictus,19.24997,-103.72714,327417666,JF445878
Liomys_pictus,19.24997,-103.72714,327417668,JF445879
Liomys_pictus,19.24997,-103.72714,327417670,JF445880
Liomys_pictus,19.24997,-103.72714,327417672,JF445881
Liomys_pictus,19.24997,-103.72714,327417674,JF445882
Liomys_pictus,19.24997,-103.72714,327417676,JF445883
Liomys_pictus,19.24997,-103.72714,327417678,JF445884
Liomys_pictus,19.24997,-103.72714,327417680,JF445885
Liomys_pictus,19.24997,-103.72714,327417682,JF445886
Liomys_pictus,19.24997,-103.72714,327417684,JF445887
Liomys_pictus,19.24997,-103.72714,327417686,JF445888
Liomys_pictus,19.24997,-103.72714,327417688,JF445889
Liomys_pictus,19.24997,-103.72714,327417690,JF445890
Liomys_pictus,19.24997,-103.72714,327417692,JF445891
Liomys_pictus,19.24997,-103.72714,327417694,JF445892
Liomys_pictus,19.24997,-103.72714,327417696,JF445893
Liomys_pictus,19.24997,-103.72714,327417698,JF445894
Liomys_pictus,19.24997,-103.72714,327417700,JF445895
Liomys_pictus,19.24997,-103.72714,327417702,JF445896
Liomys_pictus,19.24997,-103.72714,327417704,JF445897
Liomys_pictus,19.24997,-103.72714,327417706,JF445898
Liomys_pictus,19.24997,-103.72714,327417708,JF445899
Liomys_pictus,19.24997,-103.72714,327417710,JF445900
Liomys_pictus,19.24997,-103.72714,327417712,JF445901
Liomys_pictus,19.24997,-103.72714,327417714,JF445902
Liomys_pictus,19.24997,-103.72714,327417716,JF445903
Liomys_pictus,19.24997,-103.72714,327417718,JF445904
Liomys_pictus,19.24997,-103.72714,327417720,JF445905
Liomys_pictus,19.25817,-103.52984,327417746,JF445918
Liomys_pictus,19.25817,-103.52984,327417748,JF445919
Liomys_pictus,19.25817,-103.52984,327417750,JF445920
Liomys_pictus,19.25817,-103.52984,327417804,JF445947
Liomys_pictus,19.25817,-103.52984,327417806,JF445948
Liomys_pictus,19.32744,-103.60892,327417808,JF445949
Liomys_pictus,19.32744,-103.60892,327417810,JF445950
Liomys_pictus,19.32744,-103.60892,327417812,JF445951
Liomys_pictus,19.38708,-103.57244,327417868,JF445979
Liomys_pictus,19.38708,-103.57244,327417870,JF445980
Liomys_pictus,19.38708,-103.57244,327417872,JF445981
Liomys_pictus,19.38708,-103.57244,327417874,JF445982
Liomys_pictus,19.38708,-103.57244,327417876,JF445983
Liomys_pictus,19.38708,-103.57244,327417878,JF445984
Liomys_pictus,19.38708,-103.57244,327417880,JF445985
Liomys_pictus,19.38708,-103.57244,327417882,JF445986
Liomys_pictus,19.75412,-103.18,327417884,JF445987
Liomys_pictus,19.75412,-103.18,327417886,JF445988
Liomys_pictus,19.683,-96.417,327417890,JF445990
Liomys_pictus,19.683,-96.417,327417892,JF445991
Liomys_pictus,19.683,-96.417,327417894,JF445992
Liomys_pictus,19.683,-96.417,327417896,JF445993
Liomys_pictus,19.683,-96.417,327417898,JF445994
Liomys_pictus,19.683,-96.417,327417900,JF445995
Liomys_pictus,19.683,-96.417,327417902,JF445996
Liomys_pictus,19.683,-96.417,327417904,JF445997
Liomys_pictus,19.683,-96.417,327417906,JF445998
Liomys_pictus,19.11695,-104.34214,327417908,JF445999
Liomys_pictus,19.11695,-104.34214,327417910,JF446000
Liomys_pictus,19.11695,-104.34214,327417912,JF446001
Liomys_pictus,19.11695,-104.34214,327417914,JF446002
Liomys_pictus,19.11695,-104.34214,327417916,JF446003
Liomys_pictus,19.11695,-104.34214,327417918,JF446004
Liomys_pictus,19.11695,-104.34214,327417920,JF446005
Liomys_pictus,19.11695,-104.34214,327417922,JF446006
Liomys_pictus,19.11695,-104.34214,327417924,JF446007
Liomys_pictus,19.11695,-104.34214,327417926,JF446008
Liomys_pictus,19.11695,-104.34214,327417928,JF446009
Liomys_pictus,19.11695,-104.34214,327417930,JF446010
Liomys_pictus,19.11695,-104.34214,327417932,JF446011
Liomys_pictus,19.11695,-104.34214,327417934,JF446012
Liomys_pictus,19.11695,-104.34214,327417936,JF446013
Liomys_pictus,19.11695,-104.34214,327417938,JF446014
Liomys_pictus,19.11695,-104.34214,327417940,JF446015
Liomys_pictus,19.11695,-104.34214,327417942,JF446016
Liomys_pictus,19.11695,-104.34214,327417944,JF446017
Liomys_pictus,19.11695,-104.34214,327417946,JF446018
Liomys_pictus,19.11695,-104.34214,327417948,JF446019
Liomys_spectabilis,19.75412,-103.18,327417950,JF446020
Liomys_spectabilis,19.75412,-103.18,327417952,JF446021
Liomys_spectabilis,19.75412,-103.18,327417954,JF446022
Liomys_spectabilis,19.75412,-103.18,327417956,JF446023
Liomys_spectabilis,19.75412,-103.18,327417958,JF446024
Liomys_spectabilis,19.75412,-103.18,327417960,JF446025
Liomys_spectabilis,19.75412,-103.18,327417962,JF446026
Liomys_spectabilis,19.75412,-103.18,327417964,JF446027
Liomys_spectabilis,19.75412,-103.18,327417966,JF446028
Liomys_spectabilis,19.75412,-103.18,327417968,JF446029
Liomys_spectabilis,19.75412,-103.18,327417970,JF446030
Liomys_spectabilis,19.75412,-103.18,327417972,JF446031
Lonchorhina_aurita,20.4,-87.333,327417974,JF446032
Mimon_cozumelae,20.4,-87.333,327417976,JF446033
Mormoops_megalophylla,20.22618,-87.51702,327417978,JF446034
Neotomodon_alstoni,10.47639,-66.98333,327417984,JF446037
Neotomodon_alstoni,10.47639,-66.98333,327417986,JF446038
Neotomodon_alstoni,10.47639,-66.98333,327417988,JF446039
Neotomodon_alstoni,10.47639,-66.98333,327417990,JF446040
Neotomodon_alstoni,10.47639,-66.98333,327417992,JF446041
Neotomodon_alstoni,10.47639,-66.98333,327417994,JF446042
Neotomodon_alstoni,10.47639,-66.98333,327417996,JF446043
Neotomodon_alstoni,10.47639,-66.98333,327417998,JF446044
Neotomodon_alstoni,10.47639,-66.98333,327418000,JF446045
Neotomodon_alstoni,10.47639,-66.98333,327418002,JF446046
Neotomodon_alstoni,10.47639,-66.98333,327418004,JF446047
Neotomodon_alstoni,10.47639,-66.98333,327418006,JF446048
Neotomodon_alstoni,10.47639,-66.98333,327418008,JF446049
Neotomodon_alstoni,10.47639,-66.98333,327418010,JF446050
Neotomodon_alstoni,10.47639,-66.98333,327418012,JF446051
Neotomodon_alstoni,10.47639,-66.98333,327418014,JF446052
Neotomodon_alstoni,10.47639,-66.98333,327418016,JF446053
Neotomodon_alstoni,10.47639,-66.98333,327418018,JF446054
Neotomodon_alstoni,10.47639,-66.98333,327418020,JF446055
Neotomodon_alstoni,10.47639,-66.98333,327418022,JF446056
Onychomys_leucogaster,24.617,-97.733,327418024,JF446057
Orthogeomys_hispidus,18.8,-90.983,327418026,JF446058
Orthogeomys_hispidus,19.283,-88.1,327418028,JF446059
Orthogeomys_hispidus,19.483,-90.7,327418030,JF446060
Orthogeomys_hispidus,19.483,-90.7,327418032,JF446061
Orthogeomys_hispidus,19.05,-91.1,327418034,JF446062
Orthogeomys_hispidus,19.05,-91.1,327418036,JF446063
Orthogeomys_hispidus,19.05,-91.1,327418038,JF446064
Orthogeomys_hispidus,19.05,-91.1,327418040,JF446065
Orthogeomys_hispidus,19.05,-91.1,327418042,JF446066
Orthogeomys_hispidus,19.05,-91.1,327418044,JF446067
Orthogeomys_hispidus,18.383,-90.117,327418046,JF446068
Osgoodomys_banderanus,21.14787,-105.08989,327418048,JF446069
Osgoodomys_banderanus,21.14787,-105.08989,327418050,JF446070
Osgoodomys_banderanus,21.14787,-105.08989,327418052,JF446071
Osgoodomys_banderanus,19.11695,-104.34214,327418054,JF446072
Osgoodomys_banderanus,19.11695,-104.34214,327418056,JF446073
Osgoodomys_banderanus,19.11695,-104.34214,327418058,JF446074
Osgoodomys_banderanus,19.11695,-104.34214,327418060,JF446075
Osgoodomys_banderanus,19.11695,-104.34214,327418062,JF446076
Osgoodomys_banderanus,19.24997,-103.72714,327418064,JF446077
Osgoodomys_banderanus,19.32744,-103.60892,327418070,JF446080
Osgoodomys_banderanus,19.32744,-103.60892,327418072,JF446081
Osgoodomys_banderanus,19.32744,-103.60892,327418074,JF446082
Osgoodomys_banderanus,19.32744,-103.60892,327418076,JF446083
Osgoodomys_banderanus,19.25817,-103.52984,327418078,JF446084
