order_name,family_name,subfamily_name,genus_name,species_name,sp_suffix
Diptera,Chironomidae,Orthocladiinae,Cricotopus,Cricotopus vierriensis,vierriensis
Diptera,Muscidae,Coenosiinae,Coenosia,Coenosia nigritarsis,nigritarsis
Thysanoptera,Thripidae,Thripinae,Echinothrips,Echinothrips americanus,americanus
Diptera,Phoridae,Metopininae,Apocephalus,Apocephalus pergandei,pergandei
Hymenoptera,Diprionidae,Diprioninae,Gilpinia,Gilpinia hercyniae,hercyniae
Diptera,Agromyzidae,Phytomyzinae,Cerodontha,Cerodontha longipennis,longipennis
Hymenoptera,Braconidae,Rogadinae,Aleiodes,Aleiodes terminalis,terminalis
Diptera,Sphaeroceridae,Limosininae,Trachyopella,Trachyopella nuda,nuda
Diptera,Dolichopodidae,Dolichopodinae,Gymnopternus,Gymnopternus subulatus,subulatus
Hemiptera,Aphididae,Drepanosiphinae,Drepanaphis,Drepanaphis acerifoliae,acerifoliae
Coleoptera,Coccinellidae,Chilocorinae,Chilocorus,Chilocorus stigma,stigma
Diptera,Lauxaniidae,Homoneurinae,Homoneura,Homoneura incerta,incerta
Diptera,Lauxaniidae,Lauxaniinae,Minettia,Minettia lyraformins,lyraformins
Hemiptera,Aphididae,Aphidinae,Macrosiphum,Macrosiphum ptericolens,ptericolens
Lepidoptera,Oecophoridae,Oecophorinae,Carolana,Carolana ascriptella,ascriptella
Hemiptera,Aphididae,Lachninae,Cinara,Cinara pilicornis,pilicornis
Coleoptera,Cerambycidae,Lepturinae,Gaurotes,Gaurotes cyanipennis,cyanipennis
Hemiptera,Aphididae,Lachninae,Cinara,Cinara costata,costata
Hymenoptera,Ichneumonidae,Tryphoninae,Tryphon,Tryphon seminiger,seminiger
Diptera,Agromyzidae,Phytomyzinae,Aulagromyza,Aulagromyza luteoscutellata,luteoscutellata
Diptera,Anthomyiidae,Anthomyiinae,Delia,Delia antiqua,antiqua
Diptera,Chloropidae,Oscinellinae,Chaetochlorops,Chaetochlorops inquilinus,inquilinus
Diptera,Sphaeroceridae,Limosininae,Spelobia,Spelobia bifrons,bifrons
Coleoptera,Elateridae,Elaterinae,Ampedus,Ampedus luctuosus,luctuosus
Diptera,Hybotidae,Tachydromiinae,Platypalpus,Platypalpus pulicarius,pulicarius
Coleoptera,Throscidae,Throscinae,Aulonothroscus,Aulonothroscus constrictor,constrictor
Hymenoptera,Braconidae,Microgastrinae,Rasivalva,Rasivalva rugosa,rugosa
Hemiptera,Cicadellidae,Deltocephalinae,Eutettix,Eutettix variabilis,variabilis
Hemiptera,Aphididae,Drepanosiphinae,Drepanaphis,Drepanaphis parva,parva
Coleoptera,Eucnemidae,Melasinae,Isorhipis,Isorhipis obliqua,obliqua
Hemiptera,Cicadellidae,Typhlocybinae,Erythroneura,Erythroneura elegans,elegans
Hemiptera,Cicadellidae,Typhlocybinae,Typhlocyba,Typhlocyba albicans,albicans
Diptera,Chloropidae,Oscinellinae,Liohippelates,Liohippelates bishoppi,bishoppi
Hymenoptera,Aphelinidae,Aphelininae,Aphelinus,Aphelinus varipes,varipes
Coleoptera,Staphylinidae,Aleocharinae,Placusa,Placusa tachyporoides,tachyporoides
Diptera,Empididae,Empidinae,Empis,Empis colonica,colonica
Hemiptera,Aphididae,Aphidinae,Uroleucon,Uroleucon impatiensicolens,impatiensicolens
Diptera,Chloropidae,Oscinellinae,Rhopalopterum,Rhopalopterum luteiceps,luteiceps
Lepidoptera,Erebidae,Herminiinae,Idia,Idia denticulalis,denticulalis
Lepidoptera,Erebidae,Herminiinae,Idia,Idia lubricalis,lubricalis
Lepidoptera,Tortricidae,Olethreutinae,Paralobesia,Paralobesia yaracana,yaracana
Lepidoptera,Erebidae,Hypeninae,Hypena,Hypena abalienalis,abalienalis
Diptera,Simuliidae,Simuliinae,Stegopterna,Stegopterna diplomutata/mutata,diplomutata/mutata
Hymenoptera,Ichneumonidae,Eucerotinae,Euceros,Euceros flavescens,flavescens
Lepidoptera,Erebidae,Herminiinae,Zanclognatha,Zanclognatha pedipilalis,pedipilalis
Lepidoptera,Coleophoridae,Coleophorinae,Coleophora,Coleophora heinrichella,heinrichella
Lepidoptera,Nepticulidae,Nepticulinae,Stigmella,Stigmella intermedia,intermedia
Coleoptera,Staphylinidae,Tachyporinae,Lordithon,Lordithon facilis,facilis
Hemiptera,Aleyrodidae,Aleyrodinae,Aleyrodes,Aleyrodes lonicerae,lonicerae
Hymenoptera,Ichneumonidae,Ophioninae,Ophion,Ophion flavidus,flavidus
Hymenoptera,Ichneumonidae,Banchinae,Glypta,Glypta exartemae,exartemae
Diptera,Agromyzidae,Phytomyzinae,Cerodontha,Cerodontha eucaricis,eucaricis
Thysanoptera,Thripidae,Thripinae,Ctenothrips,Ctenothrips bridwelli,bridwelli
Lepidoptera,Erebidae,Hypeninae,Hypena,Hypena madefactalis,madefactalis
Lepidoptera,Erebidae,Boletobiinae,Hyperstrotia,Hyperstrotia pervertens,pervertens
Lepidoptera,Tortricidae,Olethreutinae,Cydia,Cydia latiferreana,latiferreana
Lepidoptera,Noctuidae,Noctuinae,Euxoa,Euxoa sinelinea,sinelinea
Diptera,Tachinidae,Exoristinae,Oswaldia,Oswaldia anorbitalis,anorbitalis
Lepidoptera,Coleophoridae,Coleophorinae,Coleophora,Coleophora lentella,lentella
Lepidoptera,Erebidae,Erebinae,Catocala,Catocala habilis,habilis
Lepidoptera,Erebidae,Erebinae,Catocala,Catocala obscura,obscura
Lepidoptera,Erebidae,Erebinae,Catocala,Catocala retecta,retecta
Lepidoptera,Erebidae,Erebinae,Catocala,Catocala palaeogama,palaeogama
Lepidoptera,Crambidae,Spilomelinae,Desmia,Desmia maculalis,maculalis
Lepidoptera,Noctuidae,Noctuinae,Feltia,Feltia subgothica,subgothica
Lepidoptera,Noctuidae,Noctuinae,Feltia,Feltia tricosa,tricosa
Lepidoptera,Tortricidae,Olethreutinae,Olethreutes,Olethreutes connectum,connectum
Lepidoptera,Tortricidae,Olethreutinae,Olethreutes,Olethreutes exoletum,exoletum
Lepidoptera,Tortricidae,Olethreutinae,Olethreutes,Olethreutes nitidana,nitidana
Lepidoptera,Noctuidae,Noctuinae,Euxoa,Euxoa quebecensis,quebecensis
Lepidoptera,Tortricidae,Tortricinae,Archips,Archips dissitana,dissitana
Lepidoptera,Erebidae,Pangraptinae,Pangrapta,Pangrapta decoralis,decoralis
Lepidoptera,Noctuidae,Noctuinae,Pseudorthodes,Pseudorthodes vecors,vecors
Coleoptera,Elateridae,Elaterinae,Idolus,Idolus debilis,debilis
Hemiptera,Miridae,Orthotylinae,Orthotylus,Orthotylus pennsylvanicus,pennsylvanicus
Diptera,Chamaemyiidae,Chamaemyiinae,Leucopis,Leucopis americana,americana
Lepidoptera,Tortricidae,Tortricinae,Argyrotaenia,Argyrotaenia repertana,repertana
Lepidoptera,Gelechiidae,Gelechiinae,Filatima,Filatima epulatrix,epulatrix
Diptera,Sphaeroceridae,Limosininae,Spelobia,Spelobia frustrilabris,frustrilabris
Diptera,Lauxaniidae,Lauxaniinae,Minettia,Minettia cana,cana
Diptera,Ulidiidae,Ulidiinae,Chaetopsis,Chaetopsis massyla,massyla
Megaloptera,Corydalidae,Chauliodinae,Nigronia,Nigronia serricornis,serricornis
Lepidoptera,Geometridae,Ennominae,Macaria,Macaria occiduaria,occiduaria
Hymenoptera,Formicidae,Dolichoderinae,Dolichoderus,Dolichoderus taschenbergi,taschenbergi
Odonata,Coenagrionidae,Ischnurinae,Enallagma,Enallagma hageni,hageni
Odonata,Coenagrionidae,Ischnurinae,Enallagma,Enallagma geminatum,geminatum
Odonata,Coenagrionidae,Ischnurinae,Ischnura,Ischnura posita,posita
Trichoptera,Hydropsychidae,Hydropsychinae,Cheumatopsyche,Cheumatopsyche harwoodi,harwoodi
Trichoptera,Hydropsychidae,Hydropsychinae,Cheumatopsyche,Cheumatopsyche nr. wrighti,nr. wrighti
Trichoptera,Lepidostomatidae,Lepidostomatinae,Lepidostoma,Lepidostoma pictile,pictile
Lepidoptera,Erebidae,Arctiinae,Hyphantria,Hyphantria cunea,cunea
Lepidoptera,Geometridae,Ennominae,Caripeta,Caripeta piniata,piniata
Trichoptera,Odontoceridae,Odontocerinae,Psilotreta,Psilotreta indecisa,indecisa
Odonata,Calopterygidae,Calopteryginae,Calopteryx,Calopteryx maculata,maculata
Ephemeroptera,Ephemerellidae,Ephemerellinae,Ephemerella,Ephemerella invaria,invaria
Odonata,Gomphidae,Gomphinae,Lanthus,Lanthus parvulus,parvulus
Trichoptera,Goeridae,Goerinae,Goera,Goera calcarata,calcarata
Lepidoptera,Erebidae,Arctiinae,Halysidota,Halysidota tessellaris,tessellaris
Ephemeroptera,Leptophlebiidae,Leptophlebiinae,Neoleptophlebia,Neoleptophlebia mollis,mollis
Trichoptera,Hydropsychidae,Hydropsychinae,Cheumatopsyche,Cheumatopsyche halima,halima
Lepidoptera,Geometridae,Ennominae,Macaria,Macaria bisignata,bisignata
Lepidoptera,Geometridae,Larentiinae,Cladara,Cladara atroliturata,atroliturata
Hymenoptera,Pteromalidae,Pteromalinae,Mesopolobus,Mesopolobus verditer,verditer
Hymenoptera,Pteromalidae,Pteromalinae,Pteromalus,Pteromalus phycidis,phycidis
Odonata,Gomphidae,Onychogomphinae,Ophiogomphus,Ophiogomphus mainensis,mainensis
Lepidoptera,Erebidae,Arctiinae,Spilosoma,Spilosoma congrua,congrua
Hymenoptera,Eulophidae,Tetrastichinae,Baryscapus,Baryscapus coerulescens,coerulescens
Hymenoptera,Eulophidae,Eulophinae,Elasmus,Elasmus atratus,atratus
Lepidoptera,Geometridae,Ennominae,Speranza,Speranza pustularia,pustularia
Lepidoptera,Geometridae,Ennominae,Macaria,Macaria aemulataria,aemulataria
Trichoptera,Hydropsychidae,Hydropsychinae,Hydropsyche,Hydropsyche ventura,ventura
Plecoptera,Perlidae,Perlinae,Agnetina,Agnetina capitata,capitata
Lepidoptera,Geometridae,Ennominae,Eutrapela,Eutrapela clemataria,clemataria
Hymenoptera,Ichneumonidae,Mesochorinae,Stictopisthus,Stictopisthus lanceolatus,lanceolatus
Hymenoptera,Ichneumonidae,Mesochorinae,Stictopisthus,Stictopisthus flaviceps,flaviceps
Ephemeroptera,Heptageniidae,Heptageniinae,Maccaffertium,Maccaffertium ithaca,ithaca
Trichoptera,Hydropsychidae,Hydropsychinae,Cheumatopsyche,Cheumatopsyche nr. analis,nr. analis
Lepidoptera,Sphingidae,Smerinthinae,Paonias,Paonias myops,myops
Lepidoptera,Erebidae,Arctiinae,Phragmatobia,Phragmatobia fuliginosa,fuliginosa
Ephemeroptera,Baetidae,Baetinae,Plauditus,Plauditus dubius,dubius
Hymenoptera,Braconidae,Microgastrinae,Apanteles,Apanteles morrisi,morrisi
Hymenoptera,Braconidae,Microgastrinae,Apanteles,Apanteles fumiferanae,fumiferanae
Hymenoptera,Braconidae,Microgastrinae,Apanteles,Apanteles petrovae,petrovae
Lepidoptera,Erebidae,Lymantriinae,Orgyia,Orgyia leucostigma,leucostigma
Lepidoptera,Lasiocampidae,Malacosomatinae,Malacosoma,Malacosoma americanum,americanum
Odonata,Aeshnidae,Brachytroninae,Boyeria,Boyeria grafiana,grafiana
Odonata,Aeshnidae,Brachytroninae,Basiaeschna,Basiaeschna janata,janata
Lepidoptera,Noctuidae,Noctuinae,Morrisonia,Morrisonia confusa,confusa
Lepidoptera,Sphingidae,Sphinginae,Ceratomia,Ceratomia undulosa,undulosa
Trichoptera,Philopotamidae,Chimarrinae,Chimarra,Chimarra socia,socia
Lepidoptera,Noctuidae,Noctuinae,Crocigrapha,Crocigrapha normani,normani
Lepidoptera,Notodontidae,Nystaleinae,Symmerista,Symmerista leucitys,leucitys
Lepidoptera,Notodontidae,Phalerinae,Peridea,Peridea ferruginea,ferruginea
Lepidoptera,Drepanidae,Oretinae,Oreta,Oreta rosea,rosea
Lepidoptera,Erebidae,Arctiinae,Grammia,Grammia virgo,virgo
Lepidoptera,Saturniidae,Ceratocampinae,Dryocampa,Dryocampa rubicunda,rubicunda
Hymenoptera,Halictidae,Halictinae,Lasioglossum,Lasioglossum laevissimum,laevissimum
Ephemeroptera,Caenidae,Caeninae,Caenis,Caenis punctata,punctata
Hymenoptera,Braconidae,Agathidinae,Bassus,Bassus binominatus,binominatus
Lepidoptera,Crambidae,Spilomelinae,Nomophila,Nomophila nearctica,nearctica
Lepidoptera,Tortricidae,Olethreutinae,Eucosma,Eucosma formosana,formosana
Lepidoptera,Tortricidae,Olethreutinae,Eucosma,Eucosma ferruginana,ferruginana
Ephemeroptera,Heptageniidae,Rhithrogeniinae,Cinygmula,Cinygmula subaequalis,subaequalis
Lepidoptera,Sphingidae,Smerinthinae,Paonias,Paonias excaecata,excaecata
Hymenoptera,Braconidae,Microgastrinae,Dolichogenidea,Dolichogenidea absona,absona
Lepidoptera,Tortricidae,Tortricinae,Amorbia,Amorbia humerosana,humerosana
Lepidoptera,Limacodidae,Limacodinae,Euclea,Euclea delphinii,delphinii
Lepidoptera,Noctuidae,Noctuinae,Xestia,Xestia normanianus,normanianus
Lepidoptera,Erebidae,Arctiinae,Haploa,Haploa lecontei,lecontei
Lepidoptera,Erebidae,Arctiinae,Haploa,Haploa confusa,confusa
Odonata,Gomphidae,Gomphinae,Stylogomphus,Stylogomphus albistylus,albistylus
Hymenoptera,Braconidae,Euphorinae,Meteorus,Meteorus trachynotus,trachynotus
Ephemeroptera,Isonychiidae,Isonychiinae,Isonychia,Isonychia bicolor,bicolor
Lepidoptera,Lasiocampidae,Poecilocampinae,Tolype,Tolype laricis,laricis
Lepidoptera,Lasiocampidae,Poecilocampinae,Tolype,Tolype velleda,velleda
Hymenoptera,Ichneumonidae,Ichneumoninae,Dirophanes,Dirophanes hariolus,hariolus
Hymenoptera,Ichneumonidae,Pimplinae,Apechthis,Apechthis ontario,ontario
Ephemeroptera,Caenidae,Caeninae,Caenis,Caenis diminuta,diminuta
Plecoptera,Perlodidae,Isoperlinae,Isoperla,Isoperla cotta,cotta
Plecoptera,Perlodidae,Isoperlinae,Isoperla,Isoperla signata,signata
Ephemeroptera,Ephemerellidae,Ephemerellinae,Ephemerella,Ephemerella subvaria,subvaria
Lepidoptera,Geometridae,Ennominae,Plagodis,Plagodis alcoolaria,alcoolaria
Odonata,Libellulidae,Libellulinae,Plathemis,Plathemis lydia,lydia
Lepidoptera,Sphingidae,Sphinginae,Sphinx,Sphinx kalmiae,kalmiae
Hymenoptera,Braconidae,Charmontinae,Charmon,Charmon extensor,extensor
Trichoptera,Limnephilidae,Limnephilinae,Hydatophylax,Hydatophylax argus,argus
Hymenoptera,Ichneumonidae,Pimplinae,Scambus,Scambus decorus,decorus
Lepidoptera,Limacodidae,Limacodinae,Lithacodes,Lithacodes fasciola,fasciola
Trichoptera,Dipseudopsidae,Hyalopsychinae,Phylocentropus,Phylocentropus lucidus,lucidus
Lepidoptera,Noctuidae,Noctuinae,Morrisonia,Morrisonia evicta,evicta
Lepidoptera,Geometridae,Larentiinae,Perizoma,Perizoma basaliata,basaliata
Odonata,Gomphidae,Gomphinae,Gomphus,Gomphus descriptus,descriptus
Odonata,Gomphidae,Gomphinae,Gomphus,Gomphus borealis,borealis
Odonata,Cordulegastridae,Cordulegastrinae,Cordulegaster,Cordulegaster maculata,maculata
Odonata,Cordulegastridae,Cordulegastrinae,Cordulegaster,Cordulegaster diastatops,diastatops
Lepidoptera,Notodontidae,Heterocampinae,Heterocampa,Heterocampa umbrata,umbrata
Hymenoptera,Ichneumonidae,Campopleginae,Tranosema,Tranosema tenuifemur,tenuifemur
Lepidoptera,Geometridae,Ennominae,Spodolepis,Spodolepis substriataria,substriataria
Lepidoptera,Noctuidae,Noctuinae,Sutyna,Sutyna privata,privata
Lepidoptera,Notodontidae,Nystaleinae,Symmerista,Symmerista canicosta,canicosta
Lepidoptera,Notodontidae,Nystaleinae,Symmerista,Symmerista albifrons,albifrons
Lepidoptera,Erebidae,Arctiinae,Lophocampa,Lophocampa caryae,caryae
Lepidoptera,Geometridae,Ennominae,Homochlodes,Homochlodes fritillaria,fritillaria
Plecoptera,Chloroperlidae,Chloroperlinae,Sweltsa,Sweltsa onkos,onkos
Odonata,Libellulidae,Sympetrinae,Sympetrum,Sympetrum vicinum,vicinum
Lepidoptera,Tortricidae,Tortricinae,Acleris,Acleris semiannula,semiannula
Lepidoptera,Geometridae,Larentiinae,Acasis,Acasis viridata,viridata
Lepidoptera,Geometridae,Ennominae,Euchlaena,Euchlaena marginaria,marginaria
Lepidoptera,Geometridae,Ennominae,Phaeoura,Phaeoura quernaria,quernaria
Ephemeroptera,Ephemeridae,Ephemerinae,Ephemera,Ephemera varia,varia
Lepidoptera,Geometridae,Ennominae,Plagodis,Plagodis serinaria,serinaria
Lepidoptera,Noctuidae,Noctuinae,Egira,Egira alternans,alternans
Odonata,Lestidae,Lestinae,Lestes,Lestes forcipatus,forcipatus
Plecoptera,Perlidae,Perlinae,Paragnetina,Paragnetina immarginata,immarginata
Odonata,Corduliidae,Corduliinae,Helocordulia,Helocordulia uhleri,uhleri
Lepidoptera,Noctuidae,Noctuinae,Eucirroedia,Eucirroedia pampina,pampina
Lepidoptera,Noctuidae,Noctuinae,Resapamea,Resapamea stipata,stipata
Odonata,Gomphidae,Gomphinae,Gomphus,Gomphus adelphus,adelphus
Odonata,Gomphidae,Gomphinae,Gomphus,Gomphus abbreviatus,abbreviatus
Hymenoptera,Ichneumonidae,Campopleginae,Diadegma,Diadegma stenostomus group,stenostomus group
Plecoptera,Chloroperlidae,Chloroperlinae,Alloperla,Alloperla banksi,banksi
Lepidoptera,Saturniidae,Saturniinae,Hyalophora,Hyalophora cecropia,cecropia
Lepidoptera,Saturniidae,Saturniinae,Hyalophora,Hyalophora columbia,columbia
Trichoptera,Glossosomatidae,Agapetinae,Agapetus,Agapetus iridis,iridis
Ephemeroptera,Heptageniidae,Ecdyonurinae,Nixe,Nixe rusticalis,rusticalis
Lepidoptera,Geometridae,Ennominae,Lomographa,Lomographa glomeraria,glomeraria
Odonata,Corduliidae,Corduliinae,Somatochlora,Somatochlora elongata,elongata
Odonata,Corduliidae,Corduliinae,Somatochlora,Somatochlora minor,minor
Lepidoptera,Noctuidae,Noctuinae,Epiglaea,Epiglaea apiata,apiata
Hemiptera,Aphididae,Eriosomatinae,Thecabius,Thecabius gravicornis,gravicornis
Odonata,Coenagrionidae,Coenagrioninae,Chromagrion,Chromagrion conditum,conditum
Trichoptera,Polycentropodidae,Polycentropodinae,Nyctiophylax,Nyctiophylax moestus,moestus
Hymenoptera,Formicidae,Formicinae,Formica,Formica ulkei,ulkei
Hemiptera,Aphididae,Calaphidinae,Calaphis,Calaphis betulaecolens,betulaecolens
Ephemeroptera,Heptageniidae,Rhithrogeniinae,Rhithrogena,Rhithrogena nr. rubicunda,nr. rubicunda
Trichoptera,Glossosomatidae,Glossosomatinae,Glossosoma,Glossosoma lividum,lividum
Trichoptera,Polycentropodidae,Polycentropodinae,Polycentropus,Polycentropus pixi,pixi
Ephemeroptera,Leptophlebiidae,Leptophlebiinae,Paraleptophlebia,Paraleptophlebia cf. debilis,cf. debilis
Trichoptera,Hydroptilidae,Hydroptilinae,Hydroptila,Hydroptila wyomia,wyomia
Trichoptera,Hydroptilidae,Hydroptilinae,Hydroptila,Hydroptila ampoda,ampoda
Trichoptera,Hydroptilidae,Hydroptilinae,Dibusa,Dibusa angata,angata
Plecoptera,Nemouridae,Nemourinae,Soyedina,Soyedina washingtoni,washingtoni
Hymenoptera,Braconidae,Rogadinae,Clinocentrus,Clinocentrus fumiferanae,fumiferanae
Lepidoptera,Geometridae,Ennominae,Petrophora,Petrophora subaequaria,subaequaria
Ephemeroptera,Baetidae,Baetinae,Plauditus,Plauditus cingulatus,cingulatus
Diptera,Culicidae,Culicinae,Aedes,Aedes cantator,cantator
Odonata,Macromiidae,Macromiinae,Macromia,Macromia illinoiensis,illinoiensis
Hemiptera,Aphididae,Eriosomatinae,Pemphigus,Pemphigus bursarius,bursarius
Trichoptera,Hydropsychidae,Hydropsychinae,Hydropsyche,Hydropsyche vexa,vexa
Coleoptera,Carabidae,Cicindelinae,Cicindela,Cicindela marginipennis,marginipennis
Hymenoptera,Braconidae,Microgastrinae,Apanteles,Apanteles milleri,milleri
Hymenoptera,Ichneumonidae,Banchinae,Lissonota,Lissonota acrobasidis,acrobasidis
Plecoptera,Nemouridae,Nemourinae,Ostrocerca,Ostrocerca albidipennis,albidipennis
Trichoptera,Hydroptilidae,Hydroptilinae,Oxyethira,Oxyethira rivicola,rivicola
Trichoptera,Lepidostomatidae,Lepidostomatinae,Lepidostoma,Lepidostoma bryanti,bryanti
Diptera,Pediciidae,Pediciinae,Tricyphona,Tricyphona autumnalis,autumnalis
Hymenoptera,Ichneumonidae,Tryphoninae,Phytodietus,Phytodietus vulgaris,vulgaris
Diptera,Tachinidae,Phasiinae,Phasia,Phasia aurulans,aurulans
Diptera,Tachinidae,Tachininae,Archytas,Archytas metallicus,metallicus
Diptera,Phoridae,Phorinae,Phora,Phora viridinota,viridinota
Hemiptera,Aphrophoridae,Aphrophorinae,Aphrophora,Aphrophora parallella,parallella
Coleoptera,Staphylinidae,Staphylininae,Bisnius,Bisnius blandus,blandus
Diptera,Asilidae,Leptogastrinae,Tipulogaster,Tipulogaster glabrata,glabrata
Diptera,Rhagionidae,Rhagioninae,Rhagio,Rhagio gracilis,gracilis
Hemiptera,Aphididae,Lachninae,Cinara,Cinara hottesi,hottesi
Lepidoptera,Lycaenidae,Miletinae,Feniseca,Feniseca tarquinius,tarquinius
Ephemeroptera,Leptophlebiidae,Leptophlebiinae,Paraleptophlebia,Paraleptophlebia volitans,volitans
Plecoptera,Nemouridae,Nemourinae,Ostrocerca,Ostrocerca complexa,complexa
Hymenoptera,Tenthredinidae,Selandriinae,Dolerus,Dolerus bicolor,bicolor
Diptera,Mycetophilidae,Mycetophilinae,Exechia,Exechia subfrigida,subfrigida
Diptera,Mycetophilidae,Mycetophilinae,Mycetophila,Mycetophila brevitarsata,brevitarsata
Neuroptera,Coniopterygidae,Coniopteryginae,Conwentzia,Conwentzia pineticola,pineticola
Coleoptera,Elateridae,Dendrometrinae,Athous,Athous orvus,orvus
Hemiptera,Cicadellidae,Typhlocybinae,Eratoneura,Eratoneura gemina,gemina
Coleoptera,Staphylinidae,Staphylininae,Gabrius,Gabrius microphthalmus,microphthalmus
Ephemeroptera,Baetidae,Baetinae,Acentrella,Acentrella parvula,parvula
Hymenoptera,Braconidae,Microgastrinae,Dolichogenidea,Dolichogenidea renaulti,renaulti
Coleoptera,Carabidae,Harpalinae,Pterostichus,Pterostichus patruelis,patruelis
Hemiptera,Aphididae,Aphidinae,Uroleucon,Uroleucon pseudambrosiae,pseudambrosiae
Lepidoptera,Notodontidae,Pygaerinae,Clostera,Clostera strigosa,strigosa
Lepidoptera,Notodontidae,Notodontinae,Gluphisia,Gluphisia avimacula,avimacula
Trichoptera,Leptoceridae,Leptocerinae,Ceraclea,Ceraclea transversa,transversa
Coleoptera,Chrysomelidae,Galerucinae,Capraita,Capraita thyamoides,thyamoides
Odonata,Gomphidae,Onychogomphinae,Ophiogomphus,Ophiogomphus carolus,carolus
Lepidoptera,Noctuidae,Acronictinae,Acronicta,Acronicta tristis,tristis
Lepidoptera,Notodontidae,Notodontinae,Furcula,Furcula modesta,modesta
Hymenoptera,Formicidae,Formicinae,Formica,Formica rufa,rufa
Coleoptera,Staphylinidae,Staphylininae,Gabrius,Gabrius fallaciosus,fallaciosus
Hemiptera,Delphacidae,Delphacinae,Javesella,Javesella pellucida,pellucida
Diptera,Sphaeroceridae,Limosininae,Nearcticorpus,Nearcticorpus pecki,pecki
Coleoptera,Staphylinidae,Aleocharinae,Atheta,Atheta ventricosa,ventricosa
Hymenoptera,Formicidae,Myrmicinae,Myrmica,Myrmica latifrons,latifrons
Diptera,Mycetophilidae,Mycetophilinae,Exechiopsis,Exechiopsis pulchella complex,pulchella complex
Odonata,Coenagrionidae,Ischnurinae,Enallagma,Enallagma ebrium,ebrium
Lepidoptera,Coleophoridae,Coleophorinae,Coleophora,Coleophora triplicis,triplicis
Hymenoptera,Halictidae,Halictinae,Lasioglossum,Lasioglossum cressonii,cressonii
Plecoptera,Perlodidae,Isoperlinae,Isoperla,Isoperla montana,montana
Plecoptera,Perlodidae,Isoperlinae,Isoperla,Isoperla holochlora,holochlora
Lepidoptera,Noctuidae,Noctuinae,Morrisonia,Morrisonia latex,latex
Lepidoptera,Blastobasidae,Blastobasinae,Blastobasis,Blastobasis floridella,floridella
Plecoptera,Perlodidae,Isoperlinae,Isoperla,Isoperla bilineata,bilineata
Hymenoptera,Apidae,Apinae,Melissodes,Melissodes druriella,druriella
Lepidoptera,Depressariidae,Depressariinae,Psilocorsis,Psilocorsis quercicella,quercicella
Coleoptera,Cerambycidae,Lepturinae,Strangalepta,Strangalepta abbreviata,abbreviata
Lepidoptera,Tortricidae,Olethreutinae,Rhopobota,Rhopobota finitimana,finitimana
Hymenoptera,Braconidae,Microgastrinae,Hygroplitis,Hygroplitis melligaster,melligaster
Lepidoptera,Oecophoridae,Oecophorinae,Mathildana,Mathildana flipria,flipria
Lepidoptera,Gracillariidae,Gracillariinae,Caloptilia,Caloptilia packardella,packardella
Coleoptera,Pyrochroidae,Pyrochroinae,Dendroides,Dendroides concolor,concolor
Diptera,Tabanidae,Tabaninae,Hybomitra,Hybomitra longiglossa,longiglossa
Hymenoptera,Formicidae,Dolichoderinae,Dolichoderus,Dolichoderus mariae,mariae
Hemiptera,Miridae,Phylinae,Piceophylus,Piceophylus keltoni,keltoni
Hemiptera,Cicadellidae,Gyponinae,Gyponana,Gyponana extenda,extenda
Diptera,Canacidae,Tethininae,Tethina,Tethina parvula,parvula
Coleoptera,Chrysomelidae,Synetinae,Syneta,Syneta ferruginea,ferruginea
Hymenoptera,Sphecidae,Ammophilinae,Ammophila,Ammophila urnaria,urnaria
Hemiptera,Acanthosomatidae,Acanthosomatinae,Elasmucha,Elasmucha lateralis,lateralis
Diptera,Dolichopodidae,Peloropeodinae,Chrysotimus,Chrysotimus delicatus,delicatus
Coleoptera,Melandryidae,Melandryinae,Dircaea,Dircaea liturata,liturata
Diptera,Lauxaniidae,Homoneurinae,Homoneura,Homoneura melanderi,melanderi
Lepidoptera,Gracillariidae,Gracillariinae,Caloptilia,Caloptilia invariabilis,invariabilis
Diptera,Limoniidae,Limnophilinae,Prionolabis,Prionolabis munda,munda
Diptera,Pipunculidae,Pipunculinae,Elmohardyia,Elmohardyia atlantica,atlantica
Coleoptera,Scirtidae,Scirtinae,Contacyphon,Contacyphon pusillus,pusillus
Diptera,Chironomidae,Chironominae,Cladotanytarsus,Cladotanytarsus pallidus,pallidus
Coleoptera,Curculionidae,Scolytinae,Anisandrus,Anisandrus sayi,sayi
Coleoptera,Elateridae,Elaterinae,Agriotes,Agriotes stabilis,stabilis
Coleoptera,Carabidae,Nebriinae,Notiophilus,Notiophilus aeneus,aeneus
Hemiptera,Cicadellidae,Typhlocybinae,Eupteryx,Eupteryx flavoscuta,flavoscuta
Hemiptera,Cicadellidae,Deltocephalinae,Penthimia,Penthimia americana,americana
Hemiptera,Miridae,Mirinae,Neolygus,Neolygus hirticulus,hirticulus
Hemiptera,Aphididae,Aphidinae,Uroleucon,Uroleucon nigrotuberculatum,nigrotuberculatum
Hemiptera,Miridae,Mirinae,Neolygus,Neolygus vitticollis,vitticollis
Hymenoptera,Formicidae,Formicinae,Lasius,Lasius flavus,flavus
Lepidoptera,Noctuidae,Noctuinae,Euxoa,Euxoa detersa,detersa
Psocodea,Caeciliusidae,Caeciliusinae,Valenzuela,Valenzuela cf. manteri,cf. manteri
